"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"AMNH",63637,"2","Catostomidae","Hypentelium nigricans","East Fork Eno River, 2 miles south of Cedar Grove","Orange",36.137309,-79.157646,"NC","8/12/1963","R.D. ROSS-VPI-1584","R.L. Miles, R.E. Jenkins & R.D. Ross"
"AMNH",63627,"4","Catostomidae","Hypentelium nigricans","Aldridge creek, 2 miles east hurdle mills on county route 1134","Person",36.275266,-79.003391,"NC","8/12/1963","R.D. ROSS-VPI-1580","R.L. Miles, R.E. Jenkins & R.D. Ross"
"AMNH",66217,"5","Catostomidae","Hypentelium nigricans","South fork of new river at US 421/US 221, east of Boone","Watauga",36.220815,-81.639948,"NC","10/11/1970","R.D. ROSS-VPI-2501","R.D. Ross, K. Dickson, R.D. Ross & F. Benfield"
"AMNH",66211,"7","Catostomidae","Hypentelium nigricans","South fork of new river on county road 1331","Watauga",36.244294,-81.632276,"NC","10/11/1970","R.D. ROSS-VPI-2500","No Name & R.D. Ross"
"AMNH",3623,"1","Catostomidae","Moxostoma duquesnei","Marshall, french broad river","Madison",35.796008,-82.684671,"NC","3/26/1905","MLC-12-SUMMER","M.L. Church"
"AMNH",5032,"1","Catostomidae","Moxostoma duquesnei","Marshall, french broad river","Madison",35.796008,-82.684671,"NC","3/27/1905","MLC-13-SPRING","M.L. Church"
"AMNH",1831,"3","Catostomidae","Moxostoma duquesnei","Marshall, french broad river","Madison",35.796008,-82.684671,"NC","1/1/1910","MLC-10-I-01","M.L. Church"
"AMNH",1830,"1","Catostomidae","Moxostoma duquesnei","Marshall, french broad river","Madison",35.796008,-82.684671,"NC","1/1/1910","MLC-10-I-01","M.L. Church"
"AMNH",68724,"1","Catostomidae","Moxostoma duquesnei","French broad river off route 64, 1.5 miles west of rosman","Transylvania",35.139925,-82.847002,"NC","9/6/1972","R.D. ROSS-VPI-2872","R.D. Ross, M.T. Masnik & P.S. Hambrick"
"AMNH",68880,"4","Catostomidae","Moxostoma rupiscartes","Shinny creek (branch of jacobs fork creek)","Burke",35.600573,-81.635663,"NC","9/4/1967","R.D. ROSS-VPI-2903","E.F. Menhinick & K.R. Burnside"
"AMNH",220206,"1","Catostomidae","Moxostoma rupiscartes","Big crooked creek at tate bridge, 4 miles south of old fort","McDowell",35.572038,-82.18604,"NC","7/21/1955","USCM-55-VII-21A","No Name, J.W. Randall, J. Randall & J.F. Randall"
"AMNH",220208,"1","Catostomidae","Moxostoma rupiscartes","Catawba River, 0.5 miles south of Old Fort","McDowell",35.620465,-82.17884,"NC","7/21/1955","USCM-55-VII-21B","No Name, F. Randall & J.W. Randall"
"AMNH",220203,"2","Catostomidae","Moxostoma rupiscartes","Muddy creek at u.s. highway 70, 4.5 miles west-southwest of glen alpine","McDowell",35.710438,-81.855409,"NC","7/19/1955","USCM-55-VII-19A","No Name, J.W. Randall & J. Randall"
"AMNH",220256,"1","Catostomidae","Moxostoma rupiscartes","North fork of the catawba river at u.s. highway 221, 0.3 miles west-southwest of ashford","McDowell",35.875115,-81.942324,"NC","6/11/1956","USCM-56-VI-11C","No Name, Randall & et al."
"AMNH",218615,"1","Catostomidae","Moxostoma sp. Brassy Jumprock","Beaverdam creek at NC 210 (SR 1155), 1.4 miles west of Shopton","Mecklenburg",35.172521,-80.985817,"NC","7/9/1955","USCM-55-VII-09C","No Name, J.W. Randall & R. Smoak"
"ANSP",80720,"1","Catostomidae","Catostomus commersonii","Beaver Lake, West Ashville.","Buncombe",35.634679,-82.563409,"NC","9/16/1936","36-9-16-BL","N. Vanaver"
"ANSP",6721,"5","Catostomidae","Catostomus commersonii","Catawba River (=Catawba River at Morganton)","Burke",35.74967,-81.705324,"NC","1869","EDC-CR","E. D. Cope"
"ANSP",54754,"4","Catostomidae","Catostomus commersonii","Linville River above upper Falls.","Burke",35.957407,-81.929768,"NC","7/11/1930","30-7-11-LR","Dr. H. F. Moore"
"ANSP",80715,"3","Catostomidae","Catostomus commersonii","Dutchmans Creek (small creek on N.C. Route #601, 8 miles south of Yadkinville), Site No. 21.","Davie",36.034017,-80.620206,"NC","8/30/1940","40-8-30-SCY","G. A. Coventry, C. B. Peterson, F. A. Ulmer, Jr."
"ANSP",6726,"4","Catostomidae","Catostomus commersonii","French Broad River (=French Broad River at NC 191)","Henderson",35.374252,-82.539107,"NC","1869","EDC-FBR","E. D. Cope"
"ANSP",80717,"6","Catostomidae","Catostomus commersonii","Armstrong Creek, tributary North Fork Catawba River.","McDowell",35.796756,-82.027224,"NC","6/30/1940","40-6-30-AC","H. W. Fowler Jr."
"ANSP",81373,"1","Catostomidae","Catostomus commersonii","Catawba River at Marion.","McDowell",35.707352,-82.03284,"NC","6/30/1940","40-6-30-CR","H. W. Fowler Jr."
"ANSP",176519,"1","Catostomidae","Erimyzon oblongus","Cape Fear River Basin: Cedar Creek; upstream from confluence with Cape Fear River.","Harnett",35.483603,-78.94777,"NC","7/10/1996","Z176519","M. E. Savacool, J. M. Alderman, G. B. Mottesi"
"ANSP",197183,"1","Catostomidae","Erimyzon oblongus","Mill Creek (Neuse Dr.) at Rt. 96 bridge, ca. 1.2 km south of Parkers Mill.","Johnston",35.295528,-78.458556,"NC","7/5/2014","MHS-2014-NC-5","M.H. Sabaj"
"ANSP",204761,"1","Catostomidae","Erimyzon sucetta","Long Creek","Pender",34.582494,-77.963219,"NC","6/6/2009","FW08-NC023","EPA National Streams & Rivers Assessment (NRSA) team"
"ANSP",88849,"4","Catostomidae","Hypentelium nigricans","Beaver Lake, West Ashville.","Buncombe",35.634679,-82.563409,"NC","9/16/1936","36-9-16-BL","N. Vanaver"
"ANSP",87703,"1","Catostomidae","Hypentelium nigricans","North Fork of Swannanoa River.","Buncombe",35.609422,-82.362786,"NC","8/21/1934","34-8-21-NFS","E. M. Burton"
"ANSP",87704,"3","Catostomidae","Hypentelium nigricans","Swannanoa River near Oteen.","Buncombe",35.579088,-82.516496,"NC","8/21/1934","34-8-21-SR","E. M. Burton"
"ANSP",54758,"","Catostomidae","Hypentelium nigricans","Linville River above upper Falls.","Burke",35.957407,-81.929768,"NC","7/11/1930","30-7-11-LR","Dr. H. F. Moore"
"ANSP",88851,"1","Catostomidae","Hypentelium nigricans","Crooked Creek, tributary Tuckaseegee River.","Jackson",35.436501,-83.342409,"NC","5/25/1937","37-5-25-CC","H. W. Fowler Jr."
"ANSP",88850,"10","Catostomidae","Hypentelium nigricans","Tuckasegee River at Dillsboro","Jackson",35.366977,-83.251776,"NC","7/2/1941","41-7-2-S","H. W. Fowler Jr."
"ANSP",88853,"4","Catostomidae","Hypentelium nigricans","Watauga River at Vilas.","Watauga",36.216777,-81.786165,"NC","7/2/1941","41-7-2-WR","H. W. Fowler Jr."
"ANSP",116376,"1","Catostomidae","Minytrema melanops","Cape Fear River at Tolar Landing, 8 mi SSW Fayetteville.","Bladen",34.835418,-78.822925,"NC","9/18/1969","CAP69-2","N. R. Foster, E. Jankowski"
"ANSP",116409,"1","Catostomidae","Minytrema melanops","Cape Fear River at Tolar Landing, 8 mi SSW Fayetteville.","Bladen",34.835418,-78.822925,"NC","6/7/1970","CAP70-2","N. R. Foster, E. Jankowski"
"ANSP",116386,"2","Catostomidae","Minytrema melanops","Cape Fear River, 1 mi S of Tolar Landing, 9 mi SSW  Fayetteville.","Bladen",34.821155,-78.820975,"NC","9/16/1969","CAP69-3","N. R. Foster, E. Jankowski"
"ANSP",6968,"1","Catostomidae","Minytrema melanops","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","Z6968","E. D. Cope"
"ANSP",170013,"1","Catostomidae","Moxostoma ariommum","Double Creek W of Moore's Spring.","Stokes",36.428418,-80.315483,"NC","9/15/1987","Z170013","R. Horwitz"
"ANSP",6955,"1","Catostomidae","Moxostoma collapsum","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","EDC69-YR-A","E. D. Cope"
"ANSP",6969,"2","Catostomidae","Moxostoma collapsum","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","Z6968","E. D. Cope"
"ANSP",6954,"1","Catostomidae","Moxostoma collapsum","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","EDC69-YR-A","E. D. Cope"
"ANSP",6949,"1","Catostomidae","Moxostoma collapsum","Neuse River near Raleigh (at Millburnie Dam)","Wake",35.800246,-78.539233,"NC","1869","EDC69-NR-A","E. D. Cope"
"ANSP",6950,"1","Catostomidae","Moxostoma collapsum","Neuse River near Raleigh (at Millburnie Dam)","Wake",35.800246,-78.539233,"NC","1869","EDC69-NR-A","E. D. Cope"
"ANSP",61022,"1","Catostomidae","Moxostoma duquesnei","Swannanoa River near Oteen.","Buncombe",35.579088,-82.516496,"NC","8/21/1933","33-8-21-SWR","E. M. Burton"
"ANSP",6732,"1","Catostomidae","Moxostoma duquesnei","French Broad River (=French Broad River at NC 191)","Henderson",35.374252,-82.539107,"NC","1869","EDC-FBR","E. D. Cope"
"ANSP",6730,"2","Catostomidae","Moxostoma erythrurum","French Broad River (=French Broad River at NC 191)","Henderson",35.374252,-82.539107,"NC","1869","EDC-FBR","E. D. Cope"
"ANSP",116410,"5","Catostomidae","Moxostoma macrolepidotum","Cape Fear River at Tolar Landing, 8 mi SSW Fayetteville.","Bladen",34.835418,-78.822925,"NC","6/7/1970","CAP70-2","N. R. Foster, E. Jankowski"
"ANSP",116422,"1","Catostomidae","Moxostoma macrolepidotum","Cape Fear River, 1 mi S of Tolar Landing, 9 mi SSW Fayetteville.","Bladen",34.821155,-78.820975,"NC","6/6/1970","CAP70-3","N. R. Foster, E. Jankowski"
"ANSP",6849,"1","Catostomidae","Moxostoma macrolepidotum","Neuse River at New Bern","Craven",35.097575,-77.022514,"NC","1869","EDC-NRN","E. D. Cope"
"ANSP",6958,"1","Catostomidae","Moxostoma macrolepidotum","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","EDC-YR","E. D. Cope"
"ANSP",6959,"1","Catostomidae","Moxostoma macrolepidotum","Yadkin River at the plantation of John Kuntz.","Davidson",35.843374,-80.389805,"NC","1869","EDC-YR","E. D. Cope"
"ANSP",6960,"1","Catostomidae","Moxostoma macrolepidotum","Neuse River near Raleigh (at Millburnie Dam)","Wake",35.800246,-78.539233,"NC","1869","Z6960","E. D. Cope"
"ANSP",6957,"1","Catostomidae","Moxostoma macrolepidotum","Neuse River near Raleigh (at Millburnie Dam)","Wake",35.800246,-78.539233,"NC","1869","EDC69-NR-A","E. D. Cope"
"ANSP",70466,"1","Catostomidae","Moxostoma pappillosum","Rocky Mount, Tar River.","Nash",35.953403,-77.81755,"NC","8/29/1888","DSJ-RM","D. S. Jordan"
"ANSP",6921,"1","Catostomidae","Moxostoma pappillosum","Catawba River (=Catawba River at Morganton)","Burke",35.74967,-81.705324,"NC","1869","Z6921","E. D. Cope"
"ANSP",6926,"1","Catostomidae","Moxostoma pappillosum","Catawba River (=Catawba River at Morganton)","Burke",35.74967,-81.705324,"NC","1869","Z6921","E. D. Cope"
"ANSP",6925,"1","Catostomidae","Moxostoma rupiscartes","Catawba River (=Catawba River at Morganton)","Burke",35.74967,-81.705324,"NC","1869","Z6921","E. D. Cope"
"ANSP",6920,"1","Catostomidae","Moxostoma rupiscartes","Clear and rapid creeks which flow into the waters of the upper Catawba River in MacDowell & Burke Co (= Buck Creek at Pleasant Gardens)","McDowell",35.691882,-82.057407,"NC","1869","EDC-CR","E. D. Cope"
"ANSP",54699,"2","Catostomidae","Moxostoma rupiscartes","Mill Creek, Old Fort.","McDowell",35.627871,-82.184923,"NC","6/22/1930","30-6-22-MC","T. Kerr and J. G. Carlson"
"ANSP",6922,"3","Catostomidae","Moxostoma rupiscartes","Upper Catawba River (= Catawba River at Pleasant Gardens)","McDowell",35.698269,-82.047113,"NC","1869","Z6921","E. D. Cope"
"ANSP",6927,"1","Catostomidae","Moxostoma rupiscartes","Upper Catawba River (= Catawba River at Pleasant Gardens)","McDowell",35.698269,-82.047113,"NC","1869","Z6921","E. D. Cope"
"AUM",57410,"1","Catostomidae","Catostomus commersonii","New River - Kanawha River - Ohio River - Mississippi River, Helton Creek, 1 mile above its mouth, 2.3 mile NW of Crumpler","Ashe",36.53347,-81.4188,"NC","9/2/1965","",""
"AUM",61548,"2","Catostomidae","Catostomus commersonii","New River - Ohio River - Mississippi River, North Fork New River and tributary, upstream of West Peak Road, 1 mile NNE of Sutherland","Ashe",36.4072,-81.68091,"NC","8/15/2013","","D.C. Werneke, M Holcomb"
"AUM",61608,"1","Catostomidae","Catostomus commersonii","Yadkin River - Pee Dee River, Jackson Camp Creek, at Richland Road, 9.6 km SE of Blowing Rock","Caldwell",36.06972,-81.59155,"NC","8/17/2013","","D.C. Werneke, M Holcomb"
"AUM",61598,"5","Catostomidae","Catostomus commersonii","Yadkin River - Pee Dee River, Yadkin river, upstream of Richland Road, 7.88 km SE of Blowing Rock","Caldwell",36.08708,-81.59859,"NC","8/17/2013","","D.C. Werneke, M Holcomb"
"AUM",19283,"1","Catostomidae","Catostomus commersonii","French Broad River - Tennessee River, Kings Creek, 0.5 mi E of Brevard","Transylvania",35.236617,-82.726486,"NC","9/14/1979","","F Kilgroe,  Woods"
"AUM",30785,"1","Catostomidae","Catostomus commersonii","New River - Ohio River, East Fork (Goshen Creek) of South Fork of New River, 6 miles E of Boone, on Bamboo Rd, 0.25 miles below high steel bridge on Blue Ridge Parkway","Watauga",36.183641,-81.610739,"NC","6/9/1964","","H Elrod, M Brown"
"AUM",20462,"1","Catostomidae","Catostomus commersonii","Tennessee River, Cane River, near Burnsville, 0.2-0.5 mi downstream of Hwy 19 bridge","Yancey",35.914399,-82.350441,"NC","9/22/1980","","A Garrett,  et al"
"AUM",5917,"1","Catostomidae","Catostomus commersonii","French Broad River - Tennessee River, Bent Cr., below Lake Powhatan, 2.7 airmi WNW","Buncombe",35.500661,-82.599448,"NC","8/17/1972","","Seehorn,  Harshbarger"
"AUM",5072,"2","Catostomidae","Catostomus commersonii","Santee River, Eliza Estes Mill Cr., Trib.to Johns R., 3.7 airmi NW of Collettsville","Caldwell",35.962672,-81.708118,"NC","10/22/1970","","E Seehorn"
"AUM",5718,"1","Catostomidae","Catostomus commersonii","Pee Dee River, Dutchmans Cr., 4.0 airmi NW of Cana, Hwy 601","Davie",36.018949,-80.618336,"NC","6/28/1970","","S Ramsey"
"AUM",5749,"19","Catostomidae","Catostomus commersonii","Catawba R., at S limit of Old Fort","McDowell",35.620465,-82.17884,"NC","6/29/1970","","S Ramsey"
"AUM",7006,"1","Catostomidae","Catostomus commersonii","Pee Dee River, Farmpond, 1.0 airmi NW of Devotion, 12.5 airmi WSW of Dobson","Surry",36.443425,-80.928178,"NC","9/25/1952","","Fielding"
"AUM",5810,"10","Catostomidae","Catostomus commersonii","Catawba River, Twelvemile Cr., 2.1 airmi NW of Waxhaw, Hwy 16","Union",34.952744,-80.755818,"NC","7/1/1970","",""
"AUM",46247,"8","Catostomidae","Erimyzon sucetta","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, 0.5 mi behind visitor center","Pender",34.46106,-78.11211,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"AUM",46238,"35","Catostomidae","Erimyzon sucetta","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, bridge and boardwalk","Pender",34.45987,-78.11297,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"AUM",5731,"2","Catostomidae","Hypentelium nigricans","Linville R., 1.6 airmi S of Atamont, Blue Ridge Parkway","Avery",35.973029,-81.936984,"NC","6/29/1970","","S Ramsey"
"AUM",57411,"1","Catostomidae","Hypentelium nigricans","New River - Kanawha River - Ohio River - Mississippi River, Helton Creek, 1 mile above its mouth, 2.3 mile NW of Crumpler","Ashe",36.53347,-81.4188,"NC","9/2/1965","",""
"AUM",61549,"6","Catostomidae","Hypentelium nigricans","New River - Ohio River - Mississippi River, North Fork New River and tributary, upstream of West Peak Road, 1 mile NNE of Sutherland","Ashe",36.4072,-81.68091,"NC","8/15/2013","","D.C. Werneke, M Holcomb"
"AUM",5918,"4","Catostomidae","Hypentelium nigricans","French Broad River - Tennessee River, Bent Cr., below Lake Powhatan, 2.7 airmi WNW","Buncombe",35.500661,-82.599448,"NC","8/17/1972","","Seehorn,  Harshbarger"
"AUM",5736,"2","Catostomidae","Hypentelium nigricans","Catawba River, Paddy Cr., 4.3 airmi NW of Bridgewater, Hwy 126","Burke",35.766148,-81.905317,"NC","6/29/1970","","S Ramsey, L Ramsey"
"AUM",61580,"9","Catostomidae","Hypentelium nigricans","Little Tennessee River - Tennessee River - Mississippi River, Cullasaja River, upstream of Turtle Pond Road [SR1620], 5.35 km NW of Highlands","Macon",35.07654,-83.24897,"NC","8/16/2013","","D.C. Werneke, M Holcomb"
"AUM",3434,"3","Catostomidae","Hypentelium nigricans","French Broad River - Tennessee River - Mississippi River, Spring Creek, near Hot Springs","Madison",35.88561,-82.82962,"NC","1/1/1969","","Seehorn"
"AUM",5750,"10","Catostomidae","Hypentelium nigricans","Catawba R., at S limit of Old Fort","McDowell",35.620465,-82.17884,"NC","6/29/1970","","S Ramsey"
"AUM",61586,"2","Catostomidae","Hypentelium nigricans","Little Tennessee River - Tennessee River - Mississippi River, Sawmill Creek, ~50 m upstream of confluence with Little Tennessee River, near boat launch on Lower Sawmill Creek Road, 9.43 km SW of Bryson City","Swain",35.35614,-83.5065,"NC","8/16/2013","","D.C. Werneke, M Holcomb"
"AUM",26119,"1","Catostomidae","Hypentelium nigricans","French Broad River - Tennessee River, Cathy's Cr., 1 mi upstream from US Hwy 64","Transylvania",35.21111,-82.78333,"NC","8/23/1991","","Bart,  Taylor,  Harbaugh"
"AUM",19284,"1","Catostomidae","Hypentelium nigricans","French Broad River - Tennessee River, Kings Creek, 0.5 mi E of Brevard","Transylvania",35.236617,-82.726486,"NC","9/14/1979","","F Kilgroe,  Woods"
"AUM",19271,"2","Catostomidae","Hypentelium nigricans","French Broad River - Tennessee River, Tributary to Crab Creek, 4.0 mi ESE of Pisgah Forest (town), co.rd.","Transylvania",35.234609,-82.617507,"NC","9/14/1979","","F Kilgroe,  Woods, C Stiles"
"AUM",61569,"2","Catostomidae","Hypentelium nigricans","New River - Ohio River - Mississippi River, Middle Fork New River, along Highway 321, 5.2 km S of Boone","Watauga",36.16621,-81.64732,"NC","8/15/2013","","D.C. Werneke, M Holcomb, A Perkins"
"AUM",47278,"1","Catostomidae","Hypentelium nigricans","Tennessee River - Ohio River - Mississippi River, Dutch Creek, 2 miles N of Valle Crucis","Watauga",36.21656,-81.78605,"NC","9/8/1964","","Elrod, M Brown"
"AUM",21109,"3","Catostomidae","Hypentelium nigricans","Tennessee River, Watauga River, 2 mi S of Boone, Hwy 194","Watauga",36.194295,-81.745137,"NC","3/28/1972","","Adams, L Lindsey"
"AUM",57708,"1","Catostomidae","Hypentelium nigricans","Watauga River - Tennessee River - Mississippi River, Dutch Creek, 2 miles N of Valle Crucis","Watauga",36.21667,-81.78611,"NC","9/8/1964","","F Smith-Vaniz, H Elrod,  Brown"
"AUM",20463,"1","Catostomidae","Hypentelium nigricans","Tennessee River, Cane River, near Burnsville, 0.2-0.5 mi downstream of Hwy 19 bridge","Yancey",35.914399,-82.350441,"NC","9/22/1980","","A Garrett,  et al"
