"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"ANSP",158482,"25","Elassomatidae","Elassoma boehlkei","Juniper Creek at State Route 1340 bridge, 1.6 km E of Makatoka, 17.8 km NW of Supply.","Brunswick",34.1229939999999,-78.394361,"NC","3/13/1983","Z158481","F. C. Rohde"
"ANSP",159035,"33","Elassomatidae","Elassoma boehlkei","Waccamaw River Drainage; Juniper Creek at state route 1340 bridge, 1.6 km E of Makatoka, 17.8 km NW of Supply.","Brunswick",34.1229939999999,-78.394361,"NC","3/22/1984","Z159035","R. Arndt"
"MCZ",62126,"6","Elassomatidae","Elassoma boehlkei","Big Swamp Creek, [Honey Island Swamp Creek] on NC 211, near Colombus County line","Brunswick",34.1903801,-78.356071,"NC","28340","","Fred C. Rohde, P. C. Kerkhoven"
"MCZ",62131,"17","Elassomatidae","Elassoma boehlkei","Juniper Cr. off SR 1340, 1 mile E of Makatuka.","Brunswick",34.111107,-78.386985,"NC","28171","","Fred C. Rohde, P. C. Kerkhoven"
"MCZ",64661,"4","Elassomatidae","Elassoma boehlkei","Juniper Creek on SR 211, N of Supply","Brunswick",34.122994,-78.394361,"NC","27849","","Fred C. Rohde, D. E. Fast"
"MCZ",62129,"7","Elassomatidae","Elassoma boehlkei","Big Creek, bridge on SR 1947, N side of Lake Waccamaw","Columbus",34.293669,-78.475088,"NC","28942","","J.R. Shute, and party"
"MCZ",62123,"93","Elassomatidae","Elassoma boehlkei","Ditch along SR 1928 just W of Juniper Creek, 7.7km E of Old Dock","Columbus",34.154188,-78.53125,"NC","28373","","Fred C. Rohde, Chad C. Rohde, Rudolf G. Arndt"
"MCZ",62130,"4","Elassomatidae","Elassoma boehlkei","Pool in woods next to Juniper Creek at SR 1928 bridge, 7.7km E of Old Dock","Columbus",34.154188,-78.53125,"NC","30259","","Fred C. Rohde, Chad C. Rohde, Rudolf G. Arndt"
"TU",144145,"10","Elassomatidae","Elassoma boehlkei","Juniper Creek at State Route 1340, 1.6km E of Makatoka 17.8km NW of Supply.","Brunswick",34.12305,-78.395,"NC","2/13/1984","","F.C. Rohde"
"UAIC",9515.02,"3","Elassomatidae","Elassoma boehlkei","Brunswick; Juniper Creek at Co. Rd. 1340, 4.2 mi E of Exum","Brunswick",34.1391667,-78.4225,"NC","9/27/1986","","E.F.Menhinick, D.Cloutman"
"UAIC",6457.01,"1","Elassomatidae","Elassoma boehlkei","Columbus; Big Creek, tributaryt to Lake Waccamaw, on Co. Rd. 1947.","Columbus",34.2958333,-78.4763889,"NC","1/12/1981","","J.R. Shute, P.W. Shute, D.G. Lindquist"
"UAIC",12393.01,"4","Elassomatidae","Elassoma boehlkei","Columbus; Roadside ditch on W side of SR 1928, ca. 100 yds W of Juniper Creek, 3.9 airmi ESE of Old Dock","Columbus",34.1552778,-78.5313889,"NC","11/25/1984","","R.G. Arnt, F.C. Rohde, J.F. Moyer"
"UMMZ",213588,"10","Elassomatidae","Elassoma boehlkei","Juniper Creek at State Route 1340, 1.6 km East of Makatoka, 17.8 km NW of Supply (type locality)","Brunswick",34.1229939999999,-78.394361,"NC","29263","Z213588","FC Rohde"
"UT",90.582,"11","Elassomatidae","Elassoma boehlkei","Lake Waccamaw, at Big Cr.","Columbus",34.300538,-78.55245,"NC","29869","","Etnier, Ichthy. Class"
"UT",90.443,"9","Elassomatidae","Elassoma boehlkei","Lake Waccamaw, ditches at boat ramp off NC 214","Columbus",34.300538,-78.55245,"NC","29364","","UTRFC, Shute, Shute, Lindquist"
"UF",101232,"5","Elassomatidae","Elassoma boehlkei","Juniper Creek where crossed by Hwy 211; ca. 8-10 mi north of Supply.","Brunswick",34.139221,-78.422584,"NC","10/21/1978","","R, J; Slate, P; Ashton, Ray; Ashton, P"
"UF",44427,"8","Elassomatidae","Elassoma boehlkei","Big Creek bridge at St Rte 1947, N side of Lake Wacamaw.","Columbus",34.293669,-78.475088,"NC","3/14/1984","","Rohde, Fred; Burr, Brooks"
"CUMV",68485,"1","Elassomatidae","Elassoma boehlkei","Wet Ash Swamp; 9 mi. NW of Shallotte","Brunswick",34.038084,-78.503404,"NC","16524","ECR 1519","Edward Raney;  Royal Suttkus;  Howard Evans;  Robert Roecker"
"AMNH",79001,"18","Elassomatidae","Elassoma evergladei","1.9 mi south Brunswick/Columbus county line at first bridge on NC 211","Brunswick",34.191093,-78.356844,"NC","30807","PMM-84-08","P.M. Mabee & B.N. Danforth"
"AMNH",79000,"37","Elassomatidae","Elassoma evergladei","5.0 mi south honey island on 211, juniper creek bridge","Brunswick",34.11685,-78.319587,"NC","30803","PMM-84-04","P.M. Mabee & et al."
"AMNH",79004,"30","Elassomatidae","Elassoma evergladei","Boiling springs golf course ponds at highway 87","Brunswick",34.028391,-78.047755,"NC","30817","PMM-84-18","P.M. Mabee, J.O. Mabee & M.J. Mabee"
"AMNH",79010,"125","Elassomatidae","Elassoma evergladei","Boiling springs golf course ponds at highway 87","Brunswick",34.028391,-78.047755,"NC","31620","PMM-86-28","P.M. Mabee & J. Fauth"
"AMNH",79005,"60","Elassomatidae","Elassoma evergladei","Boiling springs golf course, off highway 87, pond #3","Brunswick",34.027948,-78.052727,"NC","30817","PMM-84-19","P.M. Mabee"
"AMNH",79007,"4","Elassomatidae","Elassoma evergladei","Boiling springs lake at boiling springs lake road, first bridge, south side","Brunswick",34.041908,-78.052595,"NC","30818","PMM-84-23","P.M. Mabee, J.O. Mabee & M.J. Mabee"
"AMNH",79003,"1","Elassomatidae","Elassoma evergladei","Boiling springs lake, second bridge on boiling springs lake road","Brunswick",34.033134,-78.063506,"NC","30816","PMM-84-14","P.M. Mabee, J.O. Mabee & M.J. Mabee"
"AMNH",88454,"14","Elassomatidae","Elassoma evergladei","Drainage ditch, 1.4 miles north junction of state roads 133 and 87, on nc 133","Brunswick",34.005567,-78.033871,"NC","24651","PMM-67-VI-28","P.M. Mabee"
"AMNH",222848,"20","Elassomatidae","Elassoma evergladei","Juniper creek at county road 1340","Brunswick",34.122987,-78.394423,"NC","27489","UNC-EFM-75-03","E.F. Menhinick & Class"
"AMNH",79002,"25","Elassomatidae","Elassoma evergladei","Juniper creek at county road 1340","Brunswick",34.122987,-78.394423,"NC","31185","PMM-85-11","P.M. Mabee & B.N. Danforth"
"AMNH",79008,"3","Elassomatidae","Elassoma evergladei","Sunny point army terminal, pond #84","Brunswick",34.030395,-77.956894,"NC","30833","PMM-84-25","P.M. Mabee & et al."
"AMNH",79009,"3","Elassomatidae","Elassoma evergladei","Sunny point army terminal, pond #85","Brunswick",34.031816,-77.95616,"NC","30833","PMM-84-26","P.M. Mabee & T.J. Mabee"
"AMNH",79063,"8","Elassomatidae","Elassoma evergladei","Pond 8.5 miles south of bolton on west side of state highway 211","Columbus",34.208947,-78.391354,"NC","27840","JRB-76-III-21","J.R. Bailey"
"AMNH",78999,"2","Elassomatidae","Elassoma evergladei","Gum Swamp Lake at SR 1342","Scotland",34.910272,-79.561791,"NC","30496","PMM-83-04","P.M. Mabee, P. Wainwright & K. Loudon"
"ANSP",138748,"10","Elassomatidae","Elassoma evergladei","Green Swamp, off Route 211.","Brunswick",34.1911029999999,-78.356874,"NC","1977","Z138748","D. Rubenstein"
"AUM",46252,"3","Elassomatidae","Elassoma evergladei","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, 0.5 mi behind visitor center","Pender",34.46106,-78.11211,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"AUM",46252,"3","Elassomatidae","Elassoma evergladei","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, 0.5 mi behind visitor center","Pender",34.46106,-78.11211,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"MCZ",62136,"20","Elassomatidae","Elassoma evergladei","Beaver Island Swamp on SR 211, N of Supply.","Brunswick",34.033741,-78.280061,"NC","27801","","Fred C. Rohde"
"MCZ",62135,"27","Elassomatidae","Elassoma evergladei","Beaver Island Swamp on SR 211, N of Supply.","Brunswick",34.033741,-78.280061,"NC","27849","","Fred C. Rohde, D. E. Fast"
"MCZ",62137,"33","Elassomatidae","Elassoma evergladei","Big Swamp Creek, on SR 211, near Colombus County line","Brunswick",33.971758,-78.128826,"NC","28340","","Fred C. Rohde, P. C. Kerkhoven"
"MCZ",62138,"57","Elassomatidae","Elassoma evergladei","ditch along NC 87, just N of jct. with NC 133 N side of road.","Brunswick",33.986282,-78.034835,"NC","27801","","Fred C. Rohde"
"MCZ",62132,"130","Elassomatidae","Elassoma evergladei","Juniper Cr. off SR 1340, 1 mile E of Makatuka.","Brunswick",34.111107,-78.386985,"NC","28171","","Fred C. Rohde, P. C. Kerkhoven"
"MCZ",64663,"17","Elassomatidae","Elassoma evergladei","Juniper Creek on SR 211, N of Supply","Brunswick",34.122994,-78.394361,"NC","27849","","Fred C. Rohde, D. E. Fast"
"MCZ",62139,"6","Elassomatidae","Elassoma evergladei","Juniper Creek, on Rt 1340, 0.9 mi E of Makatoka","Brunswick",34.122994,-78.394361,"NC","28342","","Fred C. Rohde"
"MCZ",62127,"71","Elassomatidae","Elassoma evergladei","trib. to big Swamp Creek, two bridges on SR 211, next to Colombus County line.","Brunswick",33.971758,-78.128826,"NC","27849","","Fred C. Rohde, D. E. Fast"
"MCZ",64685,"4","Elassomatidae","Elassoma evergladei","ditch along RT 211, approximately 4 mi S of Bolton.","Columbus",34.267943,-78.389737,"NC","30379","","Fred C. Rohde"
"MCZ",62124,"2","Elassomatidae","Elassoma evergladei","Ditch along SR 1928 just W of Juniper Creek, 7.7km E of Old Dock","Columbus",34.154188,-78.53125,"NC","28373","","Fred C. Rohde, Chad C. Rohde, Rudolf G. Arndt"
"MCZ",59306,"21","Elassomatidae","Elassoma evergladei","Tributary of North East Cape Fear River, on St. Rt. 1520, approx. 7 miles east of Burgaw.","Pender",34.508667,-77.815353,"NC","30317","","Fred C. Rohde, Rudolf G. Arndt"
"ROM",20291,"40","Elassomatidae","Elassoma evergladei","Green Swamp, Slough of Green Swamp; 6.6 miles north of Supply, N. C.","Brunswick",34.111266,-78.257137,"NC","21639","","Crossman, E. J."
"ROM",20292,"4","Elassomatidae","Elassoma evergladei","Orton Pond, Orton Pond 10 miles NW Southport","Brunswick",34.039331,-77.993729,"NC","21639","","Crossman, E. J."
"USNM",94238,"1","Elassomatidae","Elassoma evergladei","Smith Creek, Wilmington (arbitrarily mapped)","New Hanover",34.262488,-77.887314,"NC","1924-05-","","Myers, G. S."
"UT",90.4088,"2","Elassomatidae","Elassoma evergladei","Honey Island Swamp @ Green Swamp Rd., just NW of Honey Island","Brunswick",34.190716,-78.356917,"NC","40101","","Hollingsworth, Hulsey, Niemiller, UT Ichthy. Class"
"UT",90.79,"1","Elassomatidae","Elassoma evergladei","Little Rockfish Cr., Morganton Road, Ft. Bragg","Hoke",35.09872,-79.0993699999999,"NC","31307","","Griese et al."
"UF",167535,"9","Elassomatidae","Elassoma evergladei","Roadside ditch along NC 211, north of Supply","Brunswick",34.0175,-78.26778,"NC","7/31/1977","","Rohde, Fred"
"CUMV",14298,"1","Elassomatidae","Elassoma evergladei","Canal off Waccamaw R., 1 mi. N of Waccamaw R. on Rt. 130, near Ash","Columbus",34.077553,-78.543188,"NC","16524","HEE 1521","Edward Raney;  Royal Suttkus;  Howard Evans;  Robert Roecker"
"CUMV",68486,"6","Elassomatidae","Elassoma evergladei","Trib. of Holly Shelter Cr., 12 mi. S of Pender Co. line on NC 53, 2.9 mi. NE of NE Cape Fear R.","Pender",34.613417,-77.831265,"NC","19078","ECR 2762","Edward Raney;  Charles Robins;  John New;  Bruce Collette; et al."
"NCDWR",,"2","Elassomatidae","Elassoma zonatum","Brown Marsh Swp, SR 1700","Bladen",34.5222222222222,-78.6433333333333,"NC","35151","96-07",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Brown Marsh Swp, SR 1760","Bladen",34.475,-78.6327777777778,"NC","33827","92-35",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Grissett Swp, SR 1141","Columbus",34.0847222222222,-78.7144444444445,"NC","33723","92-13",""
"NCDWR",,"8","Elassomatidae","Elassoma zonatum","Juniper Cr, SR 1928","Columbus",34.1541666666667,-78.5322222222222,"NC","33583","91-32",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Muddy Cr, SR 1001","Cumberland",35.1966666666667,-78.9986111111111,"NC","37880","2003-59",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Puppy Cr, SR 1406","Hoke",34.9908333333333,-79.1197222222222,"NC","37915","2003-71",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Quewhiffle Cr, SR 1225","Hoke",35.0488888888889,-79.4169444444445,"NC","38860","2006-60",""
"NCDWR",,"9","Elassomatidae","Elassoma zonatum","Stone Cr, SR 1138","Johnston",35.335585,-78.396747,"NC","34844","95-55",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Deep Cr, SR 1113","Moore",35.1230555555556,-79.5427777777778,"NC","37049","2001-59",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Drowning Cr, NC 73","Moore",35.1877777777778,-79.6486111111111,"NC","38859","2006-56",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Horse Cr, SR 1112","Moore",35.1322222222222,-79.4922222222222,"NC","38860","2006-59",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Jackson Cr, SR 1122","Moore",35.1916666666667,-79.6186111111111,"NC","38859","2006-55",""
"NCDWR",,"2","Elassomatidae","Elassoma zonatum","Jackson Cr, SR 1122","Moore",35.1916666666667,-79.6186111111111,"NC","42492","2016-29",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Back Swp, SR 1003","Robeson",34.620405,-79.192637,"NC","33443","91-20",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Back Swp, SR 1003","Robeson",34.620405,-79.192637,"NC","35150","96-05",""
"NCDWR",,"1","Elassomatidae","Elassoma zonatum","Beaverdam Cr, SR 1007","Wayne",35.3858333333333,-78.0936111111111,"NC","42151","2015-37",""
"AMNH",64753,"60","Elassomatidae","Elassoma zonatum","Cape fear river tributary (Brown Marsh Swamp)  on route 701 bridge, 2.7 miles north of clarkton","Bladen",34.525473,-78.648793,"NC","25382","R.D. ROSS-VPI-2080","R.D. Ross & R.D. Ross"
"AMNH",79057,"2","Elassomatidae","Elassoma zonatum","Roadside ditch, 11 miles south of columbus county line, on state road 211, 4.8 miles north of supply","Brunswick",34.082764,-78.301182,"NC","23470","JRB-64-05","T. Speight & J.R. Bailey"
"AMNH",79013,"49","Elassomatidae","Elassoma zonatum","Wet Ash Swamp at NC 130, 2.2 mi southeast Ash","Brunswick",34.038024,-78.503473,"NC","30835","PMM-84-31","P.M. Mabee & T.J. Mabee"
"AMNH",79243,"21","Elassomatidae","Elassoma zonatum","0.5 mi west brunswick county line, 5.0 mi north route 130 on county road 4 mi east old dock","Columbus",34.15405,-78.531016,"NC","22845","JRB-62-07","J.R. Bailey & et al."
"AMNH",79242,"10","Elassomatidae","Elassoma zonatum","Ditch along Wooded Acres Road, just west of lake waccamaw (+/- 100-200 yards)","Columbus",34.299371,-78.553269,"NC","22925","JRB-62-13","J.R. Bailey & et al."
"AMNH",79012,"2","Elassomatidae","Elassoma zonatum","Cove creek at nc 55, 5.0 mi north cove city","Craven",35.253219,-77.286806,"NC","1968","JRB-68-03","J.R. Bailey & et al."
"AMNH",248895,"2","Elassomatidae","Elassoma zonatum","Rhodes Pond, impoundment on Black River at US-301, 6 miles south-southwest of Dunn","Cumberland",35.224843,-78.65573,"NC","39878","ACT-GP-09-III-06a","A.C. Terceira et al."
"AMNH",79060,"1","Elassomatidae","Elassoma zonatum","Horse Creek at SR 1112, 2 miles northwest of Pinehurst","Moore",35.132342,-79.492181,"NC","26411","JRB-72-01","J.R. Bailey"
"AMNH",79014,"24","Elassomatidae","Elassoma zonatum","Toisnot swamp at bridge on county road 1001, 3 mi south strickland's crossroads","Nash",35.82252,-77.996358,"NC","22451","WRC-61-D11-2","No Name & P.M. Mabee"
"AMNH",79011,"6","Elassomatidae","Elassoma zonatum","1.0 mi south southeast Buie, 7.0 mi southeast Red Springs","Robeson",34.724715,-79.132123,"NC","23469","JRB-64-02","J.R. Bailey & et al."
"AMNH",64739,"1","Elassomatidae","Elassoma zonatum","Big Swamp (tributary of lumber river) on NC 211 crossing, 0.7 mile west of Bladen-Robeson county line","Robeson",34.575261,-78.859396,"NC","25381","R.D. ROSS-VPI-2075","R.D. Ross & R.D. Ross"
"ANSP",177540,"1","Elassomatidae","Elassoma zonatum","Lumber River Basin: tributary to Quewhiffle Creek;SR1214, 2.0 air mi W Ashmont.","Hoke",35.07399,-79.389949,"NC","4/16/1977","Z177540","G. B. Mottesi, M. E. Savacool"
"ANSP",197180,"3","Elassomatidae","Elassoma zonatum","Mill Creek (Neuse Dr.) at Rt. 96 bridge, ca. 1.2 km south of Parkers Mill.","Johnston",35.295528,-78.458556,"NC","7/5/2014","MHS-2014-NC-5","M.H. Sabaj"
"AUM",46253,"1","Elassomatidae","Elassoma zonatum","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, 0.5 mi behind visitor center","Pender",34.46106,-78.11211,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"AUM",46253,"1","Elassomatidae","Elassoma zonatum","Cape Fear River Drainage, Moore's Creek, State Hwy 210, 1 mi.SW Currie, 0.5 mi behind visitor center","Pender",34.46106,-78.11211,"NC","7/7/2004","","E Johnston, P Cleveland, R Henderson, C Knight, T Wilkes, M Farmer, A Kennon"
"INHS",49782,"3","Elassomatidae","Elassoma zonatum","trib. Cawcaw Swamp, 0.2 air mi S Thomasboro Crossroads, S.R. 1165","Brunswick",33.935807,-78.556567,"NC","9/17/1997","","G.B. Mottesi & M.R. Wood"
"INHS",27228,"4","Elassomatidae","Elassoma zonatum","Bogue Swamp, 1 mi E Hallsboro","Columbus",34.3223,-78.58857,"NC","5/2/1979","","L.M. Page & W.L. Keller"
"INHS",29629,"3","Elassomatidae","Elassoma zonatum","James Creek, Fort Bragg Military Res., 7 mi ENE Southern Pines, downstream of Johnson Mill Pond","Hoke",35.212995,-79.241553,"NC","10/15/1992","","P.J. Perea, P.B. Bayley, T. Krzyik, J. Stone & C. Dyson"
"INHS",29699,"6","Elassomatidae","Elassoma zonatum","Puppy Creek, Fort Bragg Military Res., downstream of Chicken Rd.","Hoke",35.06614,-79.13284,"NC","6/19/1992","","P.J. Perea, P.B. Bayley, T. Krzyik, J. Stone & C. Dyson"
"INHS",87507,"1","Elassomatidae","Elassoma zonatum","trib. Lumber River, 2.5 mi NE Oak Hill","Hoke",34.975317,-79.358425,"NC","7/25/1981","","D.L. Swofford & R.D. Swofford"
"INHS",82128,"1","Elassomatidae","Elassoma zonatum","Collie Swamp, 2 mi E Robersonville","Martin",35.82648,-77.19937,"NC","6/16/1971","","L.M. Page & J.A. Tranquilli"
"KU",5301,"1","Elassomatidae","Elassoma zonatum","Lake Waccamaw","Columbus",34.310764,-78.508022,"NC","7/16/1960","","Metcalf, Artie L"
"KU",8848,"1","Elassomatidae","Elassoma zonatum","Lake Waccamaw","Columbus",34.310764,-78.508022,"NC","8/31/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"KU",8862,"6","Elassomatidae","Elassoma zonatum","Waccamaw River on US 76 above Lake Waccamaw","Columbus",34.28296,-78.54355,"NC","8/31/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"KU",5310,"1","Elassomatidae","Elassoma zonatum","Goshen Swamp, 3 mi. SW Kornegay on NC Rt. 11","Duplin",35.027879,-77.851691,"NC","7/10/1960","","Metcalf, Artie L"
"KU",8866,"2","Elassomatidae","Elassoma zonatum","Holy Shelter Swamp on NC 50, 10 mi. N of Jct. with US 17","Duplin",34.786304,-77.781379,"NC","8/31/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"KU",5067,"2","Elassomatidae","Elassoma zonatum","Roanoke River at Jamesville","Martin",35.813444,-76.896176,"NC","10/23/1924","","Brimley, C S"
"KU",5063,"1","Elassomatidae","Elassoma zonatum","Williamston","Martin",35.8544444,-77.0558333,"NC","10/23/1924","","Brimley, C S"
"KU",12882,"1","Elassomatidae","Elassoma zonatum","Little Contentnea Creek, 10 mi. W Greenville on US Rt. 264","Pitt",35.606991,-77.574191,"NC","1/22/1953","","Eaton, Theodore H"
"KU",34015,"2","Elassomatidae","Elassoma zonatum","Shoeheel Creek, 3 mi. NW of Maxton on Highway 74","Scotland",34.763003,-79.385912,"NC","9/1/1954","","Tulsa uncataloged collection"
"KU",5064,"2","Elassomatidae","Elassoma zonatum","Buffalo Creek at Wendell","Wake",35.769805,-78.376914,"NC","11/26/1923","","Brimley, C S; Mabee, W B"
"KU",5068,"2","Elassomatidae","Elassoma zonatum","Buffalo Creek at Wendell","Wake",35.769805,-78.376914,"NC","11/26/1923","","Brimley, C S; Mabee, W B"
"KU",5066,"2","Elassomatidae","Elassoma zonatum","Buffalo Creek at Wendell","Wake",35.769805,-78.376914,"NC","11/30/1923","","Brimley, C S; Mabee, W B"
"MCZ",62128,"23","Elassomatidae","Elassoma zonatum","Wet Ash Swamp, on Rt. 130, NW of Shallote.","Brunswick",34.038084,-78.503404,"NC","27801","","Fred C. Rohde"
"MCZ",64295,"25","Elassomatidae","Elassoma zonatum","Beaverdam Swamp on St. Rt. 1005, SE of Chadbourn, S of junction with St. Rt. 1004.","Columbus",34.244795,-78.793965,"NC","30312","","Fred C. Rohde, Rudolf G. Arndt, and party"
"MCZ",62140,"1","Elassomatidae","Elassoma zonatum","Pool in woods next to Juniper Creek at SR 1928 bridge, 7.7km E of Old Dock","Columbus",34.154188,-78.53125,"NC","30259","","Fred C. Rohde, Chad C. Rohde, Rudolf G. Arndt"
"MCZ",59308,"11","Elassomatidae","Elassoma zonatum","Angola Creek, on NC 55, approx. 15 mi. NE of Burgaw.","Pender",34.707385,-77.736883,"NC","30317","","Fred C. Rohde, Rudolf G. Arndt"
"ROM",20288,"8","Elassomatidae","Elassoma zonatum","Naked Creek, near Hoffman","Richmond",35.081942,-79.589138,"NC","21633","","Crossman, E. J."
"ROM",20287,"5","Elassomatidae","Elassoma zonatum","Drowning Creek, Drowning Creek And Sloughs","Richmond",35.068845,-79.573553,"NC","21631","","Crossman, E. J."
