"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"AUM","61588","9","Cottidae","Cottus bairdii","Little Tennessee River - Tennessee River - Mississippi River, Sawmill Creek, ~50 m upstream of confluence with Little Tennessee River, near boat launch on Lower Sawmill Creek Road, 9.43 km SW of Bryson City","Swain",35.35614,-83.5065,"NC","8/16/2013","","D.C. Werneke, M Holcomb"
"AUM","26121","351","Cottidae","Cottus bairdii","French Broad River - Tennessee River, Cathy's Cr., 1 mi upstream from US Hwy 64","Transylvania",35.21111,-82.78333,"NC","8/23/1991","","Bart,  Taylor,  Harbaugh"
"AUM","19285","1","Cottidae","Cottus bairdii","French Broad River - Tennessee River, Kings Creek, 0.5 mi E of Brevard","Transylvania",35.236617,-82.726486,"NC","9/14/1979","","F Kilgroe,  Woods"
"AUM","19263","8","Cottidae","Cottus bairdii","French Broad River - Tennessee River, Tributary to Crab Creek, 4.0 mi ESE of Pisgah Forest (town), co.rd.","Transylvania",35.234609,-82.617507,"NC","9/14/1979","","F Kilgroe,  Woods, C Stiles"
"AUM","19276","1","Cottidae","Cottus bairdii","Tennessee River, Little River, 4.5 mi E of Brevard, just below Cascade Lake","Transylvania",35.228243,-82.640894,"NC","9/14/1979","","F Kilgroe,  Woods, C Stiles"
"AUM","61563","18","Cottidae","Cottus bairdii","New River - Ohio River - Mississippi River, Meat Camp Creek, upstream of Meat Camp Road, 1.25 miles WSW of Soda Hill","Watauga",36.27185,-81.6589,"NC","8/15/2013","","D.C. Werneke, M Holcomb, A Perkins"
"AUM","61572","12","Cottidae","Cottus bairdii","New River - Ohio River - Mississippi River, Middle Fork New River, along Highway 321, 5.2 km S of Boone","Watauga",36.16621,-81.64732,"NC","8/15/2013","","D.C. Werneke, M Holcomb, A Perkins"
"AUM","61557","5","Cottidae","Cottus bairdii","New River - Ohio River - Mississippi River, tributary of Norris Creek, along Ball Branch Road, 2.75 miles W of Soda Hill","Watauga",36.28212,-81.68601,"NC","8/15/2013","","D.C. Werneke, M Holcomb, A Perkins"
"AUM","56290","3","Cottidae","Cottus bairdii","New River - Ohio River, East Fork (Goshen Creek) of South Fork of New River, 6 miles E of Boone, on Bamboo Rd, 0.25 miles below high steel bridge on Blue Ridge Parkway","Watauga",36.183641,-81.610739,"NC","9/5/1964","","H Elrod, M Brown"
"AUM","30767","5","Cottidae","Cottus bairdii","Ohio River, South Fork New River, .5 miles above US 421 bridge, 2 miles E.of Boone, at mouth of Mutton Creek and river proper","Watauga",36.215591,-81.639505,"NC","6/8/1964","","H Elrod,  Cook Jr."
"AUM","30773","2","Cottidae","Cottus bairdii","Ohio River, South Fork New River, .5 miles above US 421 bridge, 2 miles E.of Boone, at mouth of Mutton Creek and river proper","Watauga",36.215591,-81.639505,"NC","6/8/1964","","H Elrod,  Cook Jr."
"AUM","57172","13","Cottidae","Cottus bairdii","South Fork New River - Ohio River - Mississippi River, Winklers Creek, upstream of Winklers Creek Rd, 1 mile S of Boone","Watauga",36.20008,-81.67078,"NC","8/28/2011","","D.C. Werneke, M Gangloff, M Holcomb"
"AUM","20472","5","Cottidae","Cottus bairdii","Tennessee River, Cane River, near Burnsville, 0.2-0.5 mi downstream of Hwy 19 bridge","Yancey",35.914399,-82.350441,"NC","9/22/1980","","A Garrett,  et al"
"CAS","4061","1","Cottidae","Cottus bairdii","South Fork Swannanoa River (=Flat Creek) 0.5 mi. S. of Black Mountain Station","Buncombe",35.612645,-82.320463,"NC","8/21/1888","","Jordan, Jenkins, Meek"
"CUMV","19084","5","Cottidae","Cottus bairdii","Meadow Fork where B.R. [Blue Ridge] parkway crosses Rt. 18","Alleghany",36.392408,-81.245994,"NC","15555","EEB 46-05","E. Brown"
"CUMV","7685","3","Cottidae","Cottus bairdii","South Fork New R. at Index (Rt. 16 crossing)","Ashe",36.395015,-81.407611,"NC","13241","ECR 0716","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","7692","13","Cottidae","Cottus bairdii","South Fork New R., 1 mi. SW of Fleetwood","Ashe",36.296666,-81.523783,"NC","13241","ECR 0718","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","19223","18","Cottidae","Cottus bairdii","North Toe R. at Newland (trib. of the Nolichuncky R.)","Avery",36.083561,-81.928594,"NC","15588","EEB 46-22","E. Brown"
"CUMV","20643","18","Cottidae","Cottus bairdii","North Toe R. at Newland (trib. of the Nolichuncky R.)","Avery",36.083561,-81.928594,"NC","15598","EEB 46SEP15","E. Brown"
"CUMV","10050","4","Cottidae","Cottus bairdii","French Broad River, 10 mi S Asheville, 2 mi. SW of Skyland on NC 280","Buncombe",35.481495,-82.557377,"NC","13243","ECR 0729","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","25543","1","Cottidae","Cottus bairdii","North Fork Ivy Cr., 2 mi. E of Barnardsville along NC 197","Buncombe",35.786639,-82.424025,"NC","18180","LMO 53-33","L. Outten;  R. Hughes"
"CUMV","10000","3","Cottidae","Cottus bairdii","Swannanoa R. at Black Mountain","Buncombe",35.612645,-82.320463,"NC","13242","ECR 0726","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","10030","26","Cottidae","Cottus bairdii","Swannanoa R., 1 mi. W of Black Mountain","Buncombe",35.607339,-82.334565,"NC","13242","ECR 0727","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","20642","1","Cottidae","Cottus bairdii","Swannanoa R., 1 mi. W of Black Mountain","Buncombe",35.603255,-82.36516,"NC","13242","ECR 40APR03","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","63239","3","Cottidae","Cottus bairdii","Swannanoa River, trib. of French Broad at SR 2500 bridge; 1.0 mi. W of Black Mt.; 0.2 mi. S of Rt. 70","Buncombe",35.608095,-82.34053,"NC","23234","RFD 67-95","Robert Denoncourt;  D. Wallace"
"CUMV","37891","6","Cottidae","Cottus bairdii","Trib. crossing Rt. 191, approx. 5 mi. S of jct. of Rts. 112 & 191","Buncombe",35.472864,-82.622278,"NC","20977","WJR 097","William Richards;  Robert Miller;  Gilbert Bane"
"CUMV","37858","2","Cottidae","Cottus bairdii","Roadside stream between Hayesville & Warne, 0.7 mi. E of Warne","Clay",35.002402,-83.878812,"NC","20976","WJR 086","William Richards;  Robert Miller;  Gilbert Bane"
"CUMV","42155","5","Cottidae","Cottus bairdii","Tallulah Cr. at E city limits of Robbinsville","Graham",35.316256,-83.799325,"NC","21290","RVM 159","Robert Miller;  Leslie Knapp;  Robert Ross"
"CUMV","37664","20","Cottidae","Cottus bairdii","Tallulah Cr. on NC-US 129, 3 mi. SE of Robbinsville","Graham",35.291229,-83.771237,"NC","20908","WPD 199","W. Davis;  Douglas Futuyma;  Michener"
"CUMV","38508","1","Cottidae","Cottus bairdii","Tallulah Cr. on NC-US 129, 3 mi. SE of Robbinsville","Graham",35.291229,-83.771237,"NC","20908","WPD 199","W. Davis;  Douglas Futuyma;  Michener"
"CUMV","53865","2","Cottidae","Cottus bairdii","Valley R. at Rt. 64 bridge, on W edge of Andrews","Graham",35.202792,-83.840398,"NC","23533","TZ 200","Timothy Zorach;  L. Jones"
"CUMV","63344","7","Cottidae","Cottus bairdii","Boylston Cr. at Co. Rt. 1331 bridge, 1.25 mi. S of jct. 1331 & 191","Henderson",35.370464,-82.563881,"NC","23337","RFD 67-151","Robert Denoncourt;  D. Wallace;  Bruce Menzel;  David Thomas"
"CUMV","25181","4","Cottidae","Cottus bairdii","Cane Cr., 1 mi. S of Fletcher on Rt. 25","Henderson",35.42202,-82.504002,"NC","15803","ECR 1322","Edward Raney;  Robert Ross;  Royal Suttkus"
"CUMV","9978","2","Cottidae","Cottus bairdii","Mills R. at Hwy. 191 bridge at town of Mills River","Henderson",35.391632,-82.568026,"NC","13243","ECR 0730","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","63022","17","Cottidae","Cottus bairdii","Mills R. at Hwy. 191 bridge at town of Mills River","Henderson",35.391632,-82.568026,"NC","23234","RFD 67-96","Robert Denoncourt;  D. Wallace"
"CUMV","63310","34","Cottidae","Cottus bairdii","Mills R. at Hwy. 191 bridge at town of Mills River","Henderson",35.391632,-82.568026,"NC","23336","RFD 67-150","Robert Denoncourt;  D. Wallace;  Bruce Menzel;  David Thomas"
"CUMV","74923","15","Cottidae","Cottus bairdii","Mills R. at Hwy. 191 bridge at town of Mills River","Henderson",35.391632,-82.568026,"NC","23531","TZ 191","Timothy Zorach;  L. Jones"
"CUMV","37903","10","Cottidae","Cottus bairdii","Mills R. on secondary rd. above South Mills R.","Henderson",35.392732,-82.609276,"NC","20977","WJR 096","William Richards;  Robert Miller;  Gilbert Bane"
"CUMV","74911","8","Cottidae","Cottus bairdii","Mills R., 2.3 mi. W NC 191","Henderson",35.392732,-82.609276,"NC","23531","TZ 193","Timothy Zorach;  L. Jones"
"CUMV","63354","23","Cottidae","Cottus bairdii","South & North Forks of Mills R., just above confluence on Co. Rt. 1342, 2.5 mi. W of jct. 1345 & 191","Henderson",35.388466,-82.603766,"NC","23337","RFD 67-152","Robert Denoncourt;  D. Wallace;  Bruce Menzel;  David Thomas"
"CUMV","63384","36","Cottidae","Cottus bairdii","South Fork Mills R. at Co. Rt. 1338 bridge, 1.6 mi. W of jct. 1338 & 191 at town of Mills River","Henderson",35.388466,-82.603766,"NC","23336","RFD 67-149","Robert Denoncourt;  D. Wallace;  Bruce Menzel;  David Thomas"
"CUMV","63142","17","Cottidae","Cottus bairdii","South Fork Mills R. at end of Rt. 1337 off paved rd., 4 airmi. WSW of town of Mills River","Henderson",35.388466,-82.603766,"NC","23220","RFD 67-74","Robert Denoncourt; et al."
"CUMV","10014","3","Cottidae","Cottus bairdii","Trib. of French Broad R., 2.5 mi. SE of Mills River","Henderson",35.370908,-82.530068,"NC","13243","ECR 0731","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","41955","29","Cottidae","Cottus bairdii","Saco Cr. ~4 mi. E of Cherokee on Rt. 19; Qualla Tract ?","Jackson",35.470514,-83.255195,"NC","21291","RVM 163","Robert Miller;  Leslie Knapp;  Robert Ross"
"CUMV","37965","8","Cottidae","Cottus bairdii","Scott Creek, trib. of Tuckasegee R., 0.7 mi. SE of Beta on old US 23","Jackson",35.402571,-83.176488,"NC","20977","WJR 094","William Richards;  Robert Miller;  Gilbert Bane"
"CUMV","13871","1","Cottidae","Cottus bairdii","Trib. of Tuckasegee R., 8.3 mi. NE of Franklin","Jackson",35.278725,-83.287995,"NC","15806","ECR 1340","Edward Raney;  Robert Ross;  Royal Suttkus"
"CUMV","37923","7","Cottidae","Cottus bairdii","Nantahala River, stream crossing Rt. 64, 10 mi. W of 1st traffic light in Franklin","Macon",35.094273,-83.560511,"NC","20977","WJR 093","William Richards;  Robert Miller;  Gilbert Bane"
"CUMV","63078","8","Cottidae","Cottus bairdii","Trib. of Little Tennessee R., 1.7 airmi. S of 64-23-441-28; at Rt. 441 bridge, 3 mi. S of Franklin","Macon",35.140155,-83.397769,"NC","23235","RFD 67-97","Robert Denoncourt;  D. Wallace"
"CUMV","13160","2","Cottidae","Cottus bairdii","Birdtown; Adam's Cr. by T Lambert's house","Swain",35.468562,-83.352062,"NC","15955","BDV 47-127","B. Valentine;  J. Nichols"
"CUMV","42106","5","Cottidae","Cottus bairdii","Deep Cr. at picnic area, Great Smoky Mountains National Park, N of Bryson City","Swain",35.456983,-83.438452,"NC","21291","RVM 160","Leslie Knapp;  Robert Miller;  Robert Ross"
"CUMV","24555","28","Cottidae","Cottus bairdii","Oconaluftee R. at Cherokee","Swain",35.476172,-83.319728,"NC","18142","RHG 428","Robert Gibbs;  P. Caswell"
"CUMV","42173","3","Cottidae","Cottus bairdii","Oconaluftee R. at Oconaluftee Ranter Station N of Cherokee","Swain",35.476896,-83.319548,"NC","21291","RVM 161","Robert Miller;  Leslie Knapp;  Robert Ross"
"CUMV","63087","21","Cottidae","Cottus bairdii","Oconoluftee R. at Cherokee town line on Rt. 441, 0.2 mi. S of 441 & 19","Swain",35.475438,-83.319878,"NC","23233","RFD 67-93","Robert Denoncourt;  D. Wallace"
"CUMV","62949","17","Cottidae","Cottus bairdii","Oconoluftee R. at Ela on Rt. 19, 3.5 mi. W of jct. 19 & 441","Swain",35.446505,-83.380118,"NC","23233","RFD 67-94","Robert Denoncourt;  D. Wallace"
"CUMV","62988","3","Cottidae","Cottus bairdii","French Broad R. just above mouth, N Fork, 1.75 airmi. W of Rossman","Transylvania",35.142753,-82.839007,"NC","23220","RFD 67-76","Robert Denoncourt; et al."
"CUMV","62996","1","Cottidae","Cottus bairdii","North Fork French Broad R. at Rt. 64 bridge, 2.5 airmi. W of Rossman","Transylvania",35.142753,-82.839007,"NC","23220","RFD 67-75","Robert Denoncourt; et al."
"CUMV","75143","6","Cottidae","Cottus bairdii","W Fork French Broad R. at junction with N fork, at rte. 64 bridge just W Rosman","Transylvania",35.139038,-82.851124,"NC","23531","TZ 195","Timothy Zorach;  L. Jones"
"CUMV","7719","2","Cottidae","Cottus bairdii","Trib. of south fork New R., 6 mi. NE of Boone","Watauga",36.235675,-81.562513,"NC","13241","ECR 0720","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","25544","3","Cottidae","Cottus bairdii","Cane R. near Elk Fork & NC 197 bridge, 2 mi. S of Pensacola, 12 mi. S of Burnsville","Yancey",35.829828,-82.318092,"NC","18180","LMO 53-34B","L. Outten"
"INHS","64027","12","Cottidae","Cottus bairdii","Swannanoa River, Swannanoa","Buncombe",35.60094,-82.40825,"NC","5/27/1988","","L.M. Page, P.A. Ceas & C.E. Johnston"
"INHS","57376","1","Cottidae","Cottus bairdii","Horse Branch, 2.5 mi WNW Almond","Graham",35.391108,-83.623057,"NC","9/23/2000","","M.J. Wetzel & M.A. Morgan"
"INHS","59479","25","Cottidae","Cottus bairdii","Cartoogechaye Creek, 2.5 mi S Franklin, Hwy. 441","Macon",35.158427,-83.391516,"NC","10/9/1990","","C.K. Swing & J.S. Doody"
"INHS","59582","2","Cottidae","Cottus bairdii","Cowee Creek, 7 mi NW Franklin","Macon",35.262561,-83.409124,"NC","10/28/1990","","C.E. Johnston & S.T. Sobaski"
"INHS","44636","28","Cottidae","Cottus bairdii","Cullasaja River, 5 mi SE Franklin, bridge off U.S. Rt. 64/NC 28","Macon",35.144341,-83.309824,"NC","1/12/1998","","M.H. Sabaj"
"INHS","59445","1","Cottidae","Cottus bairdii","Cullasaja River, 5 mi SE Franklin, off NC 28","Macon",35.144341,-83.309824,"NC","10/9/1990","","C.K. Swing & J.S. Doody"
"INHS","64820","2","Cottidae","Cottus bairdii","Drymans Fork, 1.2 mi NW Otto, Co. Rd. 1114","Macon",35.050579,-83.407534,"NC","5/8/1989","","C.A. Mayer & C.E. Johnston"
"INHS","44998","46","Cottidae","Cottus bairdii","Ellijay Creek, 4.5 mi ESE Franklin, 0.5 mi E U.S. Rt 64/S.R. 28","Macon",35.16618,-83.3073,"NC","1/12/1998","","M.H. Sabaj"
"INHS","59362","5","Cottidae","Cottus bairdii","Ellijay Creek, 6 mi SE Franklin, 0.5 mi E Hwy. 64","Macon",35.166262,-83.307389,"NC","10/9/1990","","C.K. Swing & J.S. Doody"
"INHS","64827","1","Cottidae","Cottus bairdii","Little Tennessee River, E of U.S. Hwy. 441/23, Georgia state line","Macon",34.994807,-83.38,"NC","4/30/1989","","C.E. Johnston & S.T. Sobaski"
"INHS","64815","1","Cottidae","Cottus bairdii","Tessentee Creek, 2 mi NE Otto, Tessentee Rd.","Macon",35.07282,-83.34727,"NC","5/8/1989","","C.A. Mayer & C.E. Johnston"
"INHS","59395","8","Cottidae","Cottus bairdii","Walnut Creek, 11 mi NW Highlands","Macon",35.136627,-83.276462,"NC","10/8/1990","","C.K. Swing & J.S. Doody"
"INHS","86947","10","Cottidae","Cottus bairdii","Tuckasegee River, Ela","Swain",35.452448,-83.393985,"NC","5/22/1980","","L.M. Page, W.L. Keller & L.E. Cordes"
"INHS","59594","3","Cottidae","Cottus bairdii","Cathey's Creek, just N Hwy. 64","Transylvania",35.201989,-82.780504,"NC","10/26/1990","","C.E. Johnston & S.T. Sobaski"
"INHS","87619","3","Cottidae","Cottus bairdii","trib. Davidson River, 4 mi N Brevard","Transylvania",35.28239,-82.72197,"NC","6/21/1977","","D.W. Webb"
"INHS","59527","8","Cottidae","Cottus bairdii","West Fork French Broad River, 1.5 mi W Rosman, Hwy. 64","Transylvania",35.13914,-82.85112,"NC","10/15/1990","","C.E. Johnston, C.K. Swing & J.S. Doody"
"INHS","68652","7","Cottidae","Cottus bairdii","West Fork French Broad River, 2 mi W Rosman","Transylvania",35.13914,-82.85112,"NC","6/14/1985","","L.M. Page, K.S. Cummings & D.A. Carney"
"MCZ","170901","3","Cottidae","Cottus bairdii","Fires Creek, 4 to 10 miles North of Hayesville","Clay",35.077406,-83.864543,"NC","26415","","Gwilym S. Jones"
"NCDWR","","146","Cottidae","Cottus bairdii","Brush Cr, SR 1433","Alleghany",36.4857592,-81.004966,"NC","39573","2008-27",""
"NCDWR","","8","Cottidae","Cottus bairdii","Brush Cr, SR 1433","Alleghany",36.4857592,-81.004966,"NC","41526","2013-55",""
"NCDWR","","1","Cottidae","Cottus bairdii","Elk Cr, SR 1341","Alleghany",36.5578614,-81.2166973,"NC","35976","98-60",""
"NCDWR","","253","Cottidae","Cottus bairdii","Prathers Cr, off SR 1302","Alleghany",36.4967511,-81.3205856,"NC","39575","2008-32",""
"NCDWR","","114","Cottidae","Cottus bairdii","Prathers Cr, off SR 1302","Alleghany",36.4967511,-81.3205856,"NC","41528","2013-60",""
"NCDWR","","43","Cottidae","Cottus bairdii","Big Horse Cr, SR 1350","Ashe",36.4873482,-81.5001094,"NC","39588","2008-43",""
"NCDWR","","18","Cottidae","Cottus bairdii","Big Horse Cr, SR 1350","Ashe",36.4873482,-81.5001094,"NC","41556","2013-66",""
"NCDWR","","1","Cottidae","Cottus bairdii","Big Laurel Cr, NC 88","Ashe",36.4432501,-81.6137311,"NC","41556","2013-67",""
"NCDWR","","193","Cottidae","Cottus bairdii","Buffalo Cr, NC 88/194","Ashe",36.433146,-81.511071,"NC","39587","2008-42",""
"NCDWR","","264","Cottidae","Cottus bairdii","Buffalo Cr, NC 88/194","Ashe",36.433146,-81.511071,"NC","41452","2013-46",""
"NCDWR","","26","Cottidae","Cottus bairdii","Couches Cr, off SR 1111","Ashe",36.3083,-81.51833,"NC","40085","2009-105",""
"NCDWR","","117","Cottidae","Cottus bairdii","Cranberry Cr, SR 1600","Ashe",36.4693635,-81.3265379,"NC","35976","98-59",""
"NCDWR","","289","Cottidae","Cottus bairdii","Cranberry Cr, SR 1600","Ashe",36.4693635,-81.3265379,"NC","39576","2008-33",""
"NCDWR","","31","Cottidae","Cottus bairdii","Cranberry Cr, SR 1600","Ashe",36.4693635,-81.3265379,"NC","41528","2013-61",""
"NCDWR","","42","Cottidae","Cottus bairdii","Grassy Cr, SR 1549","Ashe",36.5522927,-81.355517,"NC","39576","2008-35",""
"NCDWR","","32","Cottidae","Cottus bairdii","Grassy Cr, SR 1549","Ashe",36.5522927,-81.355517,"NC","41529","2013-63",""
"NCDWR","","4","Cottidae","Cottus bairdii","Helton Cr, SR 1536","Ashe",36.534801,-81.4212555,"NC","39576","2008-34",""
"NCDWR","","26","Cottidae","Cottus bairdii","Helton Cr, SR 1536","Ashe",36.534801,-81.4212555,"NC","39896","2009-04",""
"NCDWR","","42","Cottidae","Cottus bairdii","Helton Cr, SR 1536","Ashe",36.5348012,-81.4212555,"NC","41529","2013-62",""
"NCDWR","","100","Cottidae","Cottus bairdii","N Fk New R, SR 1119","Ashe",36.4072696,-81.6808475,"NC","35975","98-56",""
"NCDWR","","264","Cottidae","Cottus bairdii","N Fk New R, SR 1119","Ashe",36.4072696,-81.6808475,"NC","39589","2008-46",""
"NCDWR","","90","Cottidae","Cottus bairdii","N Fk New R, SR 1119","Ashe",36.4072696,-81.6808475,"NC","41452","2013-44",""
"NCDWR","","46","Cottidae","Cottus bairdii","Naked Cr, NC 16/88","Ashe",36.4091666666667,-81.4286111111111,"NC","35955","98-55",""
"NCDWR","","14","Cottidae","Cottus bairdii","Naked Cr, off SR 1589","Ashe",36.413027,-81.4070488,"NC","39577","2008-36",""
"NCDWR","","364","Cottidae","Cottus bairdii","Obids Cr, SR 1192","Ashe",36.3456004,-81.4041503,"NC","39577","2008-37",""
"NCDWR","","218","Cottidae","Cottus bairdii","Obids Cr, SR 1192","Ashe",36.3456004,-81.4041503,"NC","41555","2013-64",""
"NCDWR","","69","Cottidae","Cottus bairdii","Pine Swamp Cr, off SR 1179","Ashe",36.312498,-81.4643084,"NC","40084","2009-103",""
"NCDWR","","83","Cottidae","Cottus bairdii","Pine Swamp Cr, off SR 1179","Ashe",36.312498,-81.4643084,"NC","41555","2013-65",""
"NCDWR","","81","Cottidae","Cottus bairdii","Pine Swamp Cr, off SR 1179","Ashe",36.312498,-81.4643084,"NC","41891","2014-70",""
"NCDWR","","678","Cottidae","Cottus bairdii","Roan Cr, SR 1588","Ashe",36.4079104,-81.401555,"NC","39587","2008-41",""
"NCDWR","","212","Cottidae","Cottus bairdii","Roan Cr, SR 1588","Ashe",36.4079104,-81.401555,"NC","41453","2013-47",""
"NCDWR","","122","Cottidae","Cottus bairdii","Three Top Cr, SR 1123","Ashe",36.4207697,-81.6216132,"NC","39588","2008-45",""
"NCDWR","","70","Cottidae","Cottus bairdii","Three Top Cr, SR 1123","Ashe",36.4207697,-81.6216132,"NC","41452","2013-45",""
"NCDWR","","45","Cottidae","Cottus bairdii","UT N Fk New R, off SR 1689","Ashe",36.429783,-81.619945,"NC","40085","2009-104",""
"NCDWR","","31","Cottidae","Cottus bairdii","UT S Fk New R, SR 1181","Ashe",36.318855,-81.440695,"NC","40084","2009-102",""
"NCDWR","","80","Cottidae","Cottus bairdii","Little Elk Cr, off SR 1305","Avery",36.168145,-81.965099,"NC","39617","2008-68",""
"NCDWR","","186","Cottidae","Cottus bairdii","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","35604","97-61",""
"NCDWR","","435","Cottidae","Cottus bairdii","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","39255","2007-93",""
"NCDWR","","338","Cottidae","Cottus bairdii","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","41072","2012-54",""
"NCDWR","","20","Cottidae","Cottus bairdii","Avery Cr, off SR 3498","Buncombe",35.456389,-82.568333,"NC","39245","2007-73",""
"NCDWR","","7","Cottidae","Cottus bairdii","Avery Cr, off SR 3498","Buncombe",35.456389,-82.568333,"NC","41107","2012-80",""
"NCDWR","","352","Cottidae","Cottus bairdii","Beaverdam Cr, SR 3446","Buncombe",35.52,-82.6872222222222,"NC","37939","2003-77",""
"NCDWR","","11","Cottidae","Cottus bairdii","Beetree Cr, SR 2427","Buncombe",35.63,-82.405,"NC","35606","97-64",""
"NCDWR","","125","Cottidae","Cottus bairdii","Bent Cr, off NC 191","Buncombe",35.5006616,-82.5994464,"NC","39245","2007-74",""
"NCDWR","","87","Cottidae","Cottus bairdii","Bent Cr, off NC 191","Buncombe",35.5006616,-82.5994464,"NC","41088","2012-74",""
"NCDWR","","429","Cottidae","Cottus bairdii","Flat Cr, SR 2802","Buncombe",35.4952777777778,-82.2738888888889,"NC","36067","98-75",""
"NCDWR","","187","Cottidae","Cottus bairdii","Hominy Cr, NC 151","Buncombe",35.535881,-82.692489,"NC","35690","97-80",""
"NCDWR","","27","Cottidae","Cottus bairdii","Hominy Cr, NC 151","Buncombe",35.5355555555556,-82.692489,"NC","37523","2002-84",""
"NCDWR","","238","Cottidae","Cottus bairdii","Hominy Cr, NC 151","Buncombe",35.5355555555556,-82.692489,"NC","39245","2007-71",""
"NCDWR","","81","Cottidae","Cottus bairdii","Hominy Cr, NC 151","Buncombe",35.5355555555556,-82.692489,"NC","41087","2012-72",""
"NCDWR","","2","Cottidae","Cottus bairdii","Ivy Cr, SR 2207","Buncombe",35.7913894,-82.538948,"NC","34290","93-51",""
"NCDWR","","30","Cottidae","Cottus bairdii","Ivy Cr, SR 2207","Buncombe",35.791389,-82.538948,"NC","35691","97-83",""
"NCDWR","","149","Cottidae","Cottus bairdii","Ivy Cr, SR 2207","Buncombe",35.7913894,-82.5389484,"NC","37425","2002-73",""
"NCDWR","","47","Cottidae","Cottus bairdii","Ivy Cr, SR 2207","Buncombe",35.791389,-82.538948,"NC","41074","2012-61",""
"NCDWR","","194","Cottidae","Cottus bairdii","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","35529","97-16",""
"NCDWR","","39","Cottidae","Cottus bairdii","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","37522","2002-81",""
"NCDWR","","69","Cottidae","Cottus bairdii","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","38321","2004-140",""
"NCDWR","","166","Cottidae","Cottus bairdii","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","39245","2007-72",""
"NCDWR","","88","Cottidae","Cottus bairdii","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","41088","2012-73",""
