"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"CUMV",23547,125,"Clupeidae","Alosa aestivalis","Albemarle Sound at N end of bridge at Rt. 32","Chowan",35.994288,-76.471354,"NC","8/28/1953","ECR 2413","Edward Raney;  Charles Robins;  William Woolcott"
"CUMV",23549,5,"Clupeidae","Alosa sapidissima","Albemarle Sound at N end of bridge at Rt. 32","Chowan",35.994288,-76.471354,"NC","8/28/1953","ECR 2413","Edward Raney;  Charles Robins;  William Woolcott"
"CUMV",28920,4,"Clupeidae","Alosa sapidissima","Albermarle Sound at bridge on north side, S of Edenton","Chowan",36.047921,-76.694641,"NC","8/30/1954","ECR 2598","Edward Raney;  William Woolcott;  E. Deubler"
"CUMV",28926,152,"Clupeidae","Alosa aestivalis","Albermarle Sound at bridge on north side, S of Edenton","Chowan",36.047921,-76.694641,"NC","8/30/1954","ECR 2598","Edward Raney;  William Woolcott;  E. Deubler"
"CUMV",28928,4,"Clupeidae","Brevoortia tyrannus","Albermarle Sound at bridge on north side, S of Edenton","Chowan",36.047921,-76.694641,"NC","8/30/1954","ECR 2598","Edward Raney;  William Woolcott;  E. Deubler"
"CUMV",71831,1,"Clupeidae","Alosa mediocris","Neuse R. at mouth of Adams Cr.","Craven",34.961977,-76.685966,"NC","7/13/1955","BJR 137","Brian Rothschild; M/V Machapunga"
"CUMV",34348,1,"Clupeidae","Alosa mediocris","Pamlico Sound at mouth of Adams Cr.","Carteret",34.961977,-76.685966,"NC","7/20/1955","BJR 142","Brian Rothschild; M/V Machapunga"
"CUMV",34358,4,"Clupeidae","Alosa mediocris","Near mouth of Neuse R.","Craven",35.063244,-76.996648,"NC","8/16/1955","EED 519","E. Deubler;  Brian Rothchild"
"CUMV",30998,4,"Clupeidae","Brevoortia tyrannus","Bogue Sound, S of Peletier Cr. in main channel at Morehead City","Carteret",34.721939,-76.787634,"NC","3/23/1956","CFC 289","Robert Miller;  A. Chestnut; M/V Machapunga"
"CUMV",30074,1,"Clupeidae","Alosa aestivalis","Bogue Sound near Atlantic Beach","Carteret",34.711279,-76.735968,"NC","3/25/1956","ECR 2760","Edward Raney;  Charles Robins;  Bruce Collette;  John New; et al."
"CUMV",33480,29,"Clupeidae","Brevoortia tyrannus","Neuse R. at New Bern","Craven",35.101895,-77.025023,"NC","7/12/1959","EED NC-496","E. Deubler;  Brian Rothchild;  Neal Foster"
"CUMV",33481,1,"Clupeidae","Alosa sapidissima","Neuse R. at New Bern","Craven",35.101895,-77.025023,"NC","7/12/1959","EED NC-496","E. Deubler;  Brian Rothchild;  Neal Foster"
"CUMV",33573,94,"Clupeidae","Brevoortia tyrannus","Pamlico R., ±4.5 mi. SE of Wichard's Beach","Beaufort",35.462273,-76.956653,"NC","7/12/1959","EED NC-495","E. Deubler;  Brian Rothchild;  Neal Foster"
"CUMV",33574,14,"Clupeidae","Alosa sapidissima","Pamlico R., ±4.5 mi. SE of Wichard's Beach","Beaufort",35.462273,-76.956653,"NC","7/12/1959","EED NC-495","E. Deubler;  Brian Rothchild;  Neal Foster"
"CUMV",34357,1,"Clupeidae","Brevoortia tyrannus","Near mouth of Neuse R.","Craven",35.063244,-76.996648,"NC","8/17/1959","EED 519","E. Deubler;  Brian Rothchild"
"CUMV",34819,1,"Clupeidae","Dorosoma cepedianum","Cape Fear R. at Elizabethtown","Bladen",34.632666,-78.602899,"NC","9/5/1959","BJR 165","Brian Rothschild;  M. Jones"
"CUMV",69942,4,"Clupeidae","Dorosoma cepedianum","Haw R., S of Chapel Hill on Rt. 15/501","Chatham",35.774832,-79.148276,"NC","7/18/1983","LAG 83-13","L. Greenberg;  D. Holtzman;  Greenberg"
"FMNH",40349,4,"Clupeidae","Brevoortia tyrannus","Beaufort","Carteret",34.71125,-76.644043,"NC","9/4/1941","","A. C. Weed"
"INHS",59051,3,"Clupeidae","Alosa mediocris","Little River, 1 mi W Goldsboro, NC 581","Wayne",35.393169,-78.026083,"NC","6/21/1990","","L.M. Page, P.A. Ceas, D.A. Carney, M.L. Warren & B.M. Burr"
"KU",5124,3,"Clupeidae","Brevoortia tyrannus","at Morehead City in Bogue Sound","Carteret",34.726473,-76.720697,"NC","11/8/1957","","Eaton, Theodore H"
"KU",5361,1,"Clupeidae","Alosa sapidissima","North River Estuary, 3.5 mi. NE Beaufort","Carteret",34.765222,-76.620492,"NC","7/8/1960","","Metcalf, Artie L"
"KU",8880,12,"Clupeidae","Dorosoma cepedianum","Catawba River on US 70 and 64, W of Statesville","Iredell",35.728043,-81.064958,"NC","9/5/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"KU",8881,2,"Clupeidae","Dorosoma petenense","Catawba River on US 70 and 64, W of Statesville","Iredell",35.728043,-81.064958,"NC","9/5/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"KU",8899,39,"Clupeidae","Dorosoma cepedianum","Catawba River on NC-226 at Marion","McDowell",35.706786,-82.033126,"NC","9/5/1964","","Cross, Frank B; Busey, Fred H; Judd, C E"
"NCDMF",,9,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.44667,-76.97083,"NC","000104","528000300",""
"NCDMF",,6,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.44056,-76.915,"NC","000104","528000300",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45917,-76.87917,"NC","000106","528000200",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44861,-76.83889,"NC","000106","528000200",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.98389,-76.94083,"NC","000112","535000200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MORGAN BAY","",34.70472,-77.41167,"NC","000112","1201020300",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.37222,-76.7125,"NC","000113","528000100",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.94444,-76.82306,"NC","000113","535000200",""
"NCDMF",,4,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.94056,-76.80556,"NC","000113","535000200",""
"NCDMF",,25,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.50472,-77.03778,"NC","000302","528000300",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.5,-77.03194,"NC","000302","528000300",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","UPSTREAM OF MAULS PT/RAGGED PT","",35.49528,-77.03639,"NC","000302","528000300",""
"NCDMF",,17,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.49528,-77.03639,"NC","000302","528000300",""
"NCDMF",,8,"Clupeidae","Alosa mediocris","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45333,-76.81861,"NC","000302","528000200",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45333,-76.81861,"NC","000302","528000200",""
"NCDMF",,1,"Clupeidae","Alosa aestivalis","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45111,-76.82472,"NC","000302","528000200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45111,-76.82472,"NC","000302","528000200",""
"NCDMF",,7,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45111,-76.82472,"NC","000302","528000200",""
"NCDMF",,6,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44917,-76.82833,"NC","000302","528000200",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44472,-76.83583,"NC","000302","528000200",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44472,-76.83583,"NC","000302","528000200",""
"NCDMF",,1,"Clupeidae","Alosa aestivalis","DRNT/PNGO PT-SNDY/OFLD","",35.50833,-76.58694,"NC","000307","528060002",""
"NCDMF",,6,"Clupeidae","Dorosoma cepedianum","DRNT/PNGO PT-SNDY/OFLD","",35.50833,-76.58694,"NC","000307","528060002",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","DRNT/PNGO PT-SNDY/OFLD","",35.50611,-76.59167,"NC","000307","528060002",""
"NCDMF",,4,"Clupeidae","Alosa mediocris","DRNT/PNGO PT-SNDY/OFLD","",35.50528,-76.62722,"NC","000307","528060002",""
"NCDMF",,2,"Clupeidae","Alosa sapidissima","DRNT/PNGO PT-SNDY/OFLD","",35.50528,-76.62722,"NC","000307","528060002",""
"NCDMF",,7,"Clupeidae","Dorosoma cepedianum","DRNT/PNGO PT-SNDY/OFLD","",35.50528,-76.6275,"NC","000307","528060002",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.08111,-77.00139,"NC","000307","535000200",""
"NCDMF",,9,"Clupeidae","Alosa sapidissima","CHERRY PT/WILK. PT TO NEW BERN","",35.08111,-77.00139,"NC","000307","535000200",""
"NCDMF",,15,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.07917,-77.00417,"NC","000307","535000200",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","CHERRY PT/WILK. PT TO NEW BERN","",35.07306,-76.99333,"NC","000307","535000200",""
"NCDMF",,24,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.07028,-76.99611,"NC","000307","535000200",""
"NCDMF",,2,"Clupeidae","Dorosoma cepedianum","GUM PT./GARRISON PT. TO MOUTH","",35.42778,-76.71167,"NC","000308","528000100",""
"NCDMF",,4,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.42472,-76.76556,"NC","000308","528000100",""
"NCDMF",,2,"Clupeidae","Alosa sapidissima","GUM PT./GARRISON PT. TO MOUTH","",35.42472,-76.76556,"NC","000308","528000100",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.42417,-76.70944,"NC","000308","528000100",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.42167,-76.69972,"NC","000308","528000100",""
"NCDMF",,4,"Clupeidae","Dorosoma cepedianum","GUM PT./GARRISON PT. TO MOUTH","",35.42167,-76.69972,"NC","000308","528000100",""
"NCDMF",,30,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.04639,-76.94722,"NC","000308","535000200",""
"NCDMF",,32,"Clupeidae","Dorosoma cepedianum","CHERRY PT/WILK. PT TO NEW BERN","",35.04639,-76.94722,"NC","000308","535000200",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.03806,-76.93611,"NC","000308","535000200",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","CHERRY PT/WILK. PT TO NEW BERN","",35.03806,-76.93611,"NC","000308","535000200",""
"NCDMF",,2,"Clupeidae","Dorosoma cepedianum","CHERRY PT/WILK. PT TO NEW BERN","",35.03806,-76.93611,"NC","000308","535000200",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.03694,-76.93278,"NC","000308","535000200",""
"NCDMF",,5,"Clupeidae","Dorosoma cepedianum","CHERRY PT/WILK. PT TO NEW BERN","",35.03694,-76.93278,"NC","000308","535000200",""
"NCDMF",,11,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",35.03667,-76.95361,"NC","000308","535000200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00278,-76.70694,"NC","000314","535000100",""
"NCDMF",,4,"Clupeidae","Alosa mediocris","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00278,-76.72111,"NC","000314","535000100",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00278,-76.70694,"NC","000314","535000100",""
"NCDMF",,7,"Clupeidae","Dorosoma cepedianum","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00278,-76.72111,"NC","000314","535000100",""
"NCDMF",,6,"Clupeidae","Alosa aestivalis","MOUTH TO CHERRY PT/WILKINSON PT.","",34.99222,-76.74167,"NC","000314","535000100",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","MOUTH TO CHERRY PT/WILKINSON PT.","",34.99222,-76.74167,"NC","000314","535000100",""
"NCDMF",,3,"Clupeidae","Alosa sapidissima","MOUTH TO CHERRY PT/WILKINSON PT.","",34.99222,-76.74167,"NC","000314","535000100",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MOUTH TO CHERRY PT/WILKINSON PT.","",34.98083,-76.76806,"NC","000314","535000100",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","MOUTH TO CHERRY PT/WILKINSON PT.","",34.98083,-76.76806,"NC","000314","535000100",""
"NCDMF",,6,"Clupeidae","Dorosoma cepedianum","MOUTH TO CHERRY PT/WILKINSON PT.","",34.98083,-76.76806,"NC","000314","535000100",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.97306,-76.825,"NC","000314","535000200",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","CHERRY PT/WILK. PT TO NEW BERN","",34.97306,-76.825,"NC","000314","535000200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.96944,-76.81861,"NC","000314","535000200",""
"NCDMF",,5,"Clupeidae","Alosa mediocris","CHERRY PT/WILK. PT TO NEW BERN","",34.96806,-76.81889,"NC","000314","535000200",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","NEW RIVER","",34.75611,-77.43694,"NC","000314","1201030100",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","NORTHEAST CREEK","",34.70639,-77.38722,"NC","000314","1201030300",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MORGAN BAY","",34.70583,-77.39944,"NC","000314","1201020300",""
"NCDMF",,5,"Clupeidae","Alosa mediocris","SOUTHWEST CREEK","",34.70333,-77.42,"NC","000314","1201030200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","MORGAN BAY","",34.68889,-77.37861,"NC","000315","1201020300",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","FARNELL BAY","",34.64806,-77.37694,"NC","000315","1201020200",""
"NCDMF",,1,"Clupeidae","Alosa aestivalis","UPSTREAM OF MAULS PT/RAGGED PT","",35.47917,-77.005,"NC","000316","528000300",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","UPSTREAM OF MAULS PT/RAGGED PT","",35.47917,-77.005,"NC","000316","528000300",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","UPSTREAM OF MAULS PT/RAGGED PT","",35.47917,-77.005,"NC","000316","528000300",""
"NCDMF",,22,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.47917,-77.005,"NC","000316","528000300",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","UPSTREAM OF MAULS PT/RAGGED PT","",35.47361,-76.98833,"NC","000316","528000300",""
"NCDMF",,2,"Clupeidae","Alosa sapidissima","UPSTREAM OF MAULS PT/RAGGED PT","",35.47361,-76.98833,"NC","000316","528000300",""
"NCDMF",,37,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.47361,-76.98833,"NC","000316","528000300",""
"NCDMF",,1,"Clupeidae","Alosa aestivalis","UPSTREAM OF MAULS PT/RAGGED PT","",35.44361,-76.94889,"NC","000316","528000300",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","UPSTREAM OF MAULS PT/RAGGED PT","",35.44361,-76.94889,"NC","000316","528000300",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","UPSTREAM OF MAULS PT/RAGGED PT","",35.44361,-76.94889,"NC","000316","528000300",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.44361,-76.94889,"NC","000316","528000300",""
"NCDMF",,6,"Clupeidae","Alosa aestivalis","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.41667,-76.83333,"NC","000316","528000200",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.39889,-76.81222,"NC","000316","528000200",""
"NCDMF",,6,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.39889,-76.81222,"NC","000316","528000200",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","STONES BAY","",34.61056,-77.41972,"NC","000316","1201020100",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","NEW RIVER","",34.75528,-77.43778,"NC","000328","1201030100",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","MORGAN BAY","",34.70667,-77.38889,"NC","000328","1201020300",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","GUM PT./GARRISON PT. TO MOUTH","",35.34806,-76.67167,"NC","000330","528000100",""
"NCDMF",,2,"Clupeidae","Dorosoma cepedianum","GUM PT./GARRISON PT. TO MOUTH","",35.34806,-76.67167,"NC","000330","528000100",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","GUM PT./GARRISON PT. TO MOUTH","",35.34444,-76.65778,"NC","000330","528000100",""
"NCDMF",,6,"Clupeidae","Alosa mediocris","WALLACE CREEK","",34.68889,-77.37583,"NC","000330","1201020301",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","FARNELL BAY","",34.67083,-77.36389,"NC","000330","1201020200",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","FARNELL BAY","",34.65611,-77.35528,"NC","000330","1201020200",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","UPSTREAM OF MAULS PT/RAGGED PT","",35.49278,-77.0225,"NC","000406","528000300",""
"NCDMF",,2,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.49278,-77.0225,"NC","000406","528000300",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","UPSTREAM OF MAULS PT/RAGGED PT","",35.49167,-77.02583,"NC","000406","528000300",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","UPSTREAM OF MAULS PT/RAGGED PT","",35.49167,-77.02583,"NC","000406","528000300",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.49167,-77.02583,"NC","000406","528000300",""
"NCDMF",,4,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.46167,-76.96972,"NC","000406","528000300",""
"NCDMF",,10,"Clupeidae","Dorosoma cepedianum","UPSTREAM OF MAULS PT/RAGGED PT","",35.46056,-76.97361,"NC","000406","528000300",""
"NCDMF",,30,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43583,-76.88694,"NC","000406","528000200",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43417,-76.88333,"NC","000406","528000200",""
"NCDMF",,4,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43417,-76.88333,"NC","000406","528000200",""
"NCDMF",,3,"Clupeidae","Alosa mediocris","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.42778,-76.8575,"NC","000406","528000200",""
"NCDMF",,12,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.42778,-76.8575,"NC","000406","528000200",""
"NCDMF",,13,"Clupeidae","Dorosoma cepedianum","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.42583,-76.86361,"NC","000406","528000200",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","MORGAN BAY","",34.68861,-77.40833,"NC","000406","1201020300",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","FARNELL BAY","",34.63917,-77.35083,"NC","000406","1201020200",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","DRNT/PNGO PT-SNDY/OFLD","",35.49194,-76.61639,"NC","000411","528060002",""
"NCDMF",,1,"Clupeidae","Alosa aestivalis","DRNT/PNGO PT-SNDY/OFLD","",35.48972,-76.61222,"NC","000411","528060002",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.36306,-76.65333,"NC","000411","528000100",""
"NCDMF",,1,"Clupeidae","Alosa sapidissima","GUM PT./GARRISON PT. TO MOUTH","",35.36306,-76.65333,"NC","000411","528000100",""
"NCDMF",,2,"Clupeidae","Alosa mediocris","GUM PT./GARRISON PT. TO MOUTH","",35.34306,-76.64917,"NC","000411","528000100",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","SOUTHWEST CREEK","",34.70194,-77.4175,"NC","000411","1201030200",""
"NCDMF",,9,"Clupeidae","Dorosoma cepedianum","ABOVE NEW BERN","",35.14167,-77.04556,"NC","000413","535000300",""
"NCDMF",,1,"Clupeidae","Alosa mediocris","ABOVE NEW BERN","",35.13861,-77.05083,"NC","000413","535000300",""
"NCDMF",,1,"Clupeidae","Dorosoma cepedianum","ABOVE NEW BERN","",35.13861,-77.05083,"NC","000413","535000300",""
"NCDMF",,3,"Clupeidae","Dorosoma cepedianum","ABOVE NEW BERN","",35.1375,-77.03917,"NC","000413","535000300",""
