"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"AUM","61556","2","Salmonidae","Salvelinus fontinalis","New River - Ohio River - Mississippi River, tributary of Norris Creek, along Ball Branch Road, 2.75 miles W of Soda Hill","Watauga",36.28212,-81.68601,"NC","8/15/2013","","D.C. Werneke, M Holcomb, A Perkins"
"AUM","57161","2","Salmonidae","Salvelinus fontinalis","South Fork New River - Ohio River - Mississippi River, Hopewell Branch, at Hopewell Church Rd, 1.75 km SE of Meat Camp","Watauga",36.29113,-81.66007,"NC","8/27/2011","","D.C. Werneke, M Gangloff, M Holcomb"
"CAS","209138","1","Salmonidae","Salvelinus fontinalis","South Fork Swannanoa River (=Flat Creek) 0.5 mi. S. of Black Mountain Station","Buncombe",35.612645,-82.320463,"NC","8/21/1888","","Jordan, Jenkins, Meek"
"CAS","3430","1","Salmonidae","Salvelinus fontinalis","South Fork Swannanoa River (=Flat Creek) 0.5 mi. S. of Black Mountain Station","Buncombe",35.612645,-82.320463,"NC","8/21/1888","","Jordan, Jenkins, Meek"
"CUMV","7680","1","Salmonidae","Oncorhynchus mykiss","Trib. of South Fork of New R., 1.5 mi. NE of Baldwin","Ashe",36.354117,-81.52785,"NC","13241","ECR 0717","Ernest Lachner;  Edward Raney;  James Kezer"
"CUMV","63229","1","Salmonidae","Oncorhynchus mykiss","Swannanoa River, trib. of French Broad at SR 2500 bridge; 1.0 mi. W of Black Mt.; 0.2 mi. S of Rt. 70","Buncombe",35.608095,-82.34053,"NC","23234","RFD 67-95","Robert Denoncourt;  D. Wallace"
"CUMV","37667","1","Salmonidae","Oncorhynchus mykiss","Tallulah Cr. on NC-US 129, 3 mi. SE of Robbinsville","Graham",35.291229,-83.771237,"NC","20908","WPD 199","W. Davis;  Douglas Futuyma;  Michener"
"CUMV","7679","1","Salmonidae","Salvelinus fontinalis","Trib. of South Fork of New R., 1.5 mi. NE of Baldwin","Ashe",36.354117,-81.52785,"NC","13241","ECR 0717","Ernest Lachner;  Edward Raney;  James Kezer"
"INHS","59392","4","Salmonidae","Oncorhynchus mykiss","Walnut Creek, 11 mi NW Highlands","Macon",35.136627,-83.276462,"NC","10/8/1990","","C.K. Swing & J.S. Doody"
"INHS","68572","2","Salmonidae","Oncorhynchus mykiss","Little River, Cedar Mountain","Transylvania",35.14792,-82.64677,"NC","6/15/1985","","L.M. Page, K.S. Cummings & D.A. Carney"
"INHS","59382","4","Salmonidae","Oncorhynchus mykiss","Toxaway Creek, 3 mi SW Rosman","Transylvania",35.095732,-82.857015,"NC","10/15/1990","","C.E. Johnston, C.K. Swing & J.S. Doody"
"INHS","59498","1","Salmonidae","Salmo trutta","Chattooga River, 1.1 mi N state line","Jackson",35.015935,-83.126329,"NC","10/14/1990","","C.E. Johnston, C.K. Swing & J.S. Doody"
"INHS","63985","1","Salmonidae","Salvelinus fontinalis","Catawba River, 0.5 mi S Old Fort on co. rd.","McDowell",35.620517,-82.178802,"NC","5/26/1988","","L.M. Page, P.A. Ceas & C.E. Johnston"
"INHS","75040","1","Salmonidae","Salvelinus fontinalis","Catawba River, Old Fort","McDowell",35.62046,-82.17886,"NC","6/12/1976","","L.M. Page, B.M. Burr & D.G. Buth"
"INHS","59401","5","Salmonidae","Salvelinus fontinalis","Bearwallow Creek, Hwy. 281, 0.4 mi S Hwy. 64","Transylvania",35.108762,-82.957808,"NC","10/17/1990","","C.K. Swing & J.S. Doody"
"INHS","68646","1","Salmonidae","Salvelinus fontinalis","West Fork French Broad River, 2 mi W Rosman","Transylvania",35.13914,-82.85112,"NC","6/14/1985","","L.M. Page, K.S. Cummings & D.A. Carney"
"NCDWR","","6","Salmonidae","Oncorhynchus mykiss","Nantahala R, SR 1401","Macon",35.2188888888889,-83.6522222222222,"NC","34288","93-44",""
"NCDWR","","63","Salmonidae","Oncorhynchus mykiss","Whiteoak Cr, SR 1310/1404","Macon",35.2377777777778,-83.6266666666667,"NC","34288","93-45",""
"NCDWR","","1","Salmonidae","Salmo trutta","Nantahala R, SR 1401","Macon",35.2188888888889,-83.6522222222222,"NC","34288","93-44",""
"NCDWR","","10","Salmonidae","Oncorhynchus mykiss","Jonathans Cr, US 276","Haywood",35.5997267,-83.0069504,"NC","34289","93-47",""
"NCDWR","","66","Salmonidae","Oncorhynchus mykiss","Silvermine Cr, SR 1103","Swain",35.3152777777778,-83.6083333333333,"NC","34289","93-46",""
"NCDWR","","3","Salmonidae","Salmo trutta","Jonathans Cr, US 276","Haywood",35.5997267,-83.0069504,"NC","34289","93-47",""
"NCDWR","","3","Salmonidae","Salmo trutta","Silvermine Cr, SR 1103","Swain",35.3152777777778,-83.6083333333333,"NC","34289","93-46",""
"NCDWR","","1","Salmonidae","Salmo trutta","Mills R, SR 1337","Henderson",35.3986111111111,-82.595,"NC","34626","94-46",""
"NCDWR","","1","Salmonidae","Salmo trutta","Coweeta Cr, US 23/441","Macon",35.0833333333333,-83.3844444444445,"NC","34820","95-33",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Cartoogechaye Cr, SR 1168","Macon",35.1641666666667,-83.435,"NC","34821","95-34",""
"NCDWR","","8","Salmonidae","Salmo trutta","Norton Mill Cr, SR 1107","Jackson",35.0591666666667,-83.1327777777778,"NC","34821","95-35",""
"NCDWR","","3","Salmonidae","Salmo trutta","Cartoogechaye Cr, SR 1168","Macon",35.1641666666667,-83.435,"NC","34821","95-34",""
"NCDWR","","1","Salmonidae","Salmo trutta","Horsepasture R, NC 281","Transylvania",35.0922222222222,-82.9761111111111,"NC","34821","95-37",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Iotla Cr, SR 1372","Macon",35.2275,-83.4088888888889,"NC","34822","95-40",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Middle Cr, SR 1635","Macon",35.052549,-83.374337,"NC","34822","95-39",""
"NCDWR","","2","Salmonidae","Oncorhynchus mykiss","Tessentee Cr, SR 1636","Macon",35.0654609,-83.3777228,"NC","34822","95-38",""
"NCDWR","","1","Salmonidae","Salmo trutta","Tessentee Cr, SR 1636","Macon",35.0654609,-83.3777228,"NC","34822","95-38",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","N Fk First Broad R, SR 1728","Rutherford",35.536327,-81.772016,"NC","34870","95-65",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Little Fisher R, SR 1480","Surry",36.4622274,-80.7424605,"NC","35201","96-50",""
"NCDWR","","23","Salmonidae","Oncorhynchus mykiss","Basin Cr, SR 1730","Wilkes",36.3754244,-81.1448471,"NC","35207","96-58",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","Garden Cr, SR 1739","Wilkes",36.3897537,-81.0696981,"NC","35207","96-59",""
"NCDWR","","7","Salmonidae","Oncorhynchus mykiss","N Fk Reddies R, SR 1501","Wilkes",36.3297116,-81.2715479,"NC","35207","96-57",""
"NCDWR","","1","Salmonidae","Salmo trutta","Basin Cr, SR 1730","Wilkes",36.3754244,-81.1448471,"NC","35207","96-58",""
"NCDWR","","7","Salmonidae","Salmo trutta","Garden Cr, SR 1739","Wilkes",36.3897537,-81.0696981,"NC","35207","96-59",""
"NCDWR","","1","Salmonidae","Salmo trutta","N Fk Reddies R, SR 1501","Wilkes",36.3297116,-81.2715479,"NC","35207","96-57",""
"NCDWR","","9","Salmonidae","Salvelinus fontinalis","Garden Cr, SR 1739","Wilkes",36.3897537,-81.0696981,"NC","35207","96-59",""
"NCDWR","","1","Salmonidae","Salvelinus fontinalis","N Fk Reddies R, SR 1501","Wilkes",36.3297116,-81.2715479,"NC","35207","96-57",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Dennis Cr, SR 1372","Caldwell",36.105,-81.605,"NC","35208","96-63",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","Laurel Cr, SR 1508","Watauga",36.1616666666667,-81.5033333333333,"NC","35208","96-62",""
"NCDWR","","3","Salmonidae","Salvelinus fontinalis","Dennis Cr, SR 1372","Caldwell",36.105,-81.605,"NC","35208","96-63",""
"NCDWR","","3","Salmonidae","Salmo trutta","S Hominy Cr, NC 151/SR 3449","Buncombe",35.533495,-82.691541,"NC","35529","97-16",""
"NCDWR","","2","Salmonidae","Salmo trutta","Canoe Cr, SR 1250","Burke",35.7637,-81.7645,"NC","35555","97-32",""
"NCDWR","","2","Salmonidae","Oncorhynchus mykiss","Jacob Fk, SR 1924","Burke",35.5905555555556,-81.5672222222222,"NC","35556","97-33",""
"NCDWR","","5","Salmonidae","Oncorhynchus mykiss","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","35557","97-38",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Catawba R, SR 1103","McDowell",35.620346,-82.1790438,"NC","35557","97-37",""
"NCDWR","","1","Salmonidae","Salmo trutta","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","35557","97-38",""
"NCDWR","","1","Salmonidae","Salmo trutta","Catawba R, SR 1103","McDowell",35.620346,-82.1790438,"NC","35557","97-37",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Shelton Laurel Cr, NC 208/212","Madison",35.9347965,-82.7429518,"NC","35584","97-53",""
"NCDWR","","27","Salmonidae","Oncorhynchus mykiss","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","35604","97-61",""
"NCDWR","","41","Salmonidae","Salmo trutta","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","35604","97-61",""
"NCDWR","","1","Salmonidae","Salvelinus fontinalis","N Toe R, SR 1138","Avery",36.0658333333333,-82.0002777777778,"NC","35604","97-61",""
"NCDWR","","23","Salmonidae","Oncorhynchus mykiss","Big Crabtree Cr, SR 1002","Mitchell",35.8969444,-82.1452777,"NC","35605","97-62",""
"NCDWR","","17","Salmonidae","Salmo trutta","Big Crabtree Cr, SR 1002","Mitchell",35.8969444,-82.1452777,"NC","35605","97-62",""
"NCDWR","","17","Salmonidae","Salmo trutta","Cane Cr, SR 1211","Mitchell",36.0116666666667,-82.1475,"NC","35605","97-63",""
"NCDWR","","1","Salmonidae","Salmo trutta","Beetree Cr, SR 2427","Buncombe",35.63,-82.405,"NC","35606","97-64",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","Boylston Cr, SR 1314","Henderson",35.3753613,-82.5491075,"NC","35688","97-76",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Mills R, SR 1337","Henderson",35.3986111111111,-82.595,"NC","35688","97-75",""
"NCDWR","","3","Salmonidae","Salmo trutta","Boylston Cr, SR 1314","Henderson",35.3753613,-82.5491075,"NC","35688","97-76",""
"NCDWR","","1","Salmonidae","Salmo trutta","Mills R, SR 1337","Henderson",35.3986111111111,-82.595,"NC","35688","97-75",""
"NCDWR","","4","Salmonidae","Salmo trutta","Hominy Cr, NC 151","Buncombe",35.535881,-82.692489,"NC","35690","97-80",""
"NCDWR","","1","Salmonidae","Salmo trutta","Sandymush Cr, SR 1107","Madison",35.7066666666667,-82.7505555555556,"NC","35690","97-82",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Ivy Cr, SR 2207","Buncombe",35.791389,-82.538948,"NC","35691","97-83",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Big Laurel Cr, NC 208","Madison",35.9225,-82.7516666666667,"NC","35691","97-84",""
"NCDWR","","4","Salmonidae","Salmo trutta","Swannanoa R, SR 2435","Buncombe",35.6016666666667,-82.4083333333333,"NC","35692","97-85",""
"NCDWR","","41","Salmonidae","Oncorhynchus mykiss","Pigeonroost Cr, SR 1349/NC 197","Mitchell",36.0458333333333,-82.2991666666667,"NC","35723","97-87",""
"NCDWR","","1","Salmonidae","Salmo trutta","Pigeonroost Cr, SR 1349/NC 197","Mitchell",36.0458333333333,-82.2991666666667,"NC","35723","97-87",""
"NCDWR","","48","Salmonidae","Oncorhynchus mykiss","Bald Mountain Cr, SR 1408","Yancey",35.9838888888889,-82.4091666666667,"NC","35724","97-90",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","Price Cr, SR 1126/1136","Yancey",35.9051533,-82.3821605,"NC","35724","97-89",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Fines Cr, SR 1355","Haywood",35.6688888888889,-82.9936111111111,"NC","35725","97-93",""
"NCDWR","","2","Salmonidae","Oncorhynchus mykiss","Jonathans Cr, US 276","Haywood",35.5997267,-83.0069504,"NC","35725","97-92",""
"NCDWR","","4","Salmonidae","Salmo trutta","Fines Cr, SR 1355","Haywood",35.6688888888889,-82.9936111111111,"NC","35725","97-93",""
"NCDWR","","6","Salmonidae","Salmo trutta","Jonathans Cr, US 276","Haywood",35.5997267,-83.0069504,"NC","35725","97-92",""
"NCDWR","","37","Salmonidae","Salmo trutta","W Fk French Broad R, SR 1309","Transylvania",35.1583333333333,-82.8775,"NC","35726","97-94",""
"NCDWR","","1","Salmonidae","Salmo trutta","Mackey Cr, US 70","McDowell",35.6699932,-82.1157226,"NC","35879","98-03",""
"NCDWR","","21","Salmonidae","Oncorhynchus mykiss","Howard Cr, SR 1306","Watauga",36.2419347,-81.6611335,"NC","35954","98-52",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","S Fk New R, US 421","Watauga",36.2206754,-81.6396323,"NC","35954","98-51",""
"NCDWR","","14","Salmonidae","Salmo trutta","Howard Cr, SR 1306","Watauga",36.2419347,-81.6611335,"NC","35954","98-52",""
"NCDWR","","3","Salmonidae","Salmo trutta","S Fk New R, US 421","Watauga",36.2206754,-81.6396323,"NC","35954","98-51",""
"NCDWR","","18","Salmonidae","Oncorhynchus mykiss","M Fk S Fk New R, SR 1522","Watauga",36.2014164,-81.6496746,"NC","35955","98-53",""
"NCDWR","","47","Salmonidae","Salmo trutta","M Fk S Fk New R, SR 1522","Watauga",36.2014164,-81.6496746,"NC","35955","98-53",""
"NCDWR","","34","Salmonidae","Salmo trutta","Meat Camp Cr, SR 1333","Watauga",36.2644444444444,-81.6219444444444,"NC","35955","98-54",""
"NCDWR","","5","Salmonidae","Salmo trutta","N Fk New R, SR 1119","Ashe",36.4072696,-81.6808475,"NC","35975","98-56",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Helton Cr, SR 1536","Ashe",36.534801,-81.4212555,"NC","35976","98-58",""
"NCDWR","","1","Salmonidae","Salmo trutta","Cranberry Cr, SR 1600","Ashe",36.4693635,-81.3265379,"NC","35976","98-59",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Little R, SR 1128","Alleghany",36.4679101,-81.1325886,"NC","35977","98-61",""
"NCDWR","","3","Salmonidae","Salmo trutta","Glade Cr, SR 1422","Alleghany",36.4999,-81.0361837,"NC","35977","98-62",""
"NCDWR","","6","Salmonidae","Salmo trutta","Little R, SR 1128","Alleghany",36.4679101,-81.1325886,"NC","35977","98-61",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Brier Cr, SR 1733","Rutherford",35.5294444444444,-81.6994444444445,"NC","36066","98-74",""
"NCDWR","","5","Salmonidae","Oncorhynchus mykiss","Flat Cr, SR 2802","Buncombe",35.4952777777778,-82.2738888888889,"NC","36067","98-75",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Little Laurel Cr, off NC 208","Madison",35.9354177,-82.7437973,"NC","36067","98-76",""
"NCDWR","","9","Salmonidae","Oncorhynchus mykiss","Big Crabtree Cr, SR 1002","Mitchell",35.8878451,-82.1464696,"NC","36068","98-77",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Big Rock Cr, NC 226","Mitchell",36.0541865,-82.2179357,"NC","36068","98-78",""
"NCDWR","","9","Salmonidae","Salmo trutta","Big Crabtree Cr, SR 1002","Mitchell",35.8878451,-82.1464696,"NC","36068","98-77",""
"NCDWR","","6","Salmonidae","Salmo trutta","Big Rock Cr, NC 226","Mitchell",36.0541865,-82.2179357,"NC","36068","98-78",""
"NCDWR","","3","Salmonidae","Salmo trutta","Gragg Prong, SR 1367","Caldwell",36.0463252,-81.7074049,"NC","36069","98-79",""
"NCDWR","","4","Salmonidae","Salmo trutta","Laurel Cr, SR 1508","Watauga",36.1616666666667,-81.5033333333333,"NC","36069","98-80",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","E Pr Roaring R lower site, off SR 1739","Wilkes",36.3738741,-81.0670282,"NC","36088","98-85",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","E Pr Roaring R middle site, off SR 1739","Wilkes",36.384023,-81.0653621,"NC","36088","98-86",""
"NCDWR","","5","Salmonidae","Salmo trutta","E Pr Roaring R lower site, off SR 1739","Wilkes",36.3738741,-81.0670282,"NC","36088","98-85",""
"NCDWR","","6","Salmonidae","Salmo trutta","E Pr Roaring R middle site, off SR 1739","Wilkes",36.384023,-81.0653621,"NC","36088","98-86",""
"NCDWR","","1","Salmonidae","Salvelinus fontinalis","E Pr Roaring R lower site, off SR 1739","Wilkes",36.3738741,-81.0670282,"NC","36088","98-85",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","E Pr Roaring R upper site, off SR 1739","Wilkes",36.3966001,-81.0661346,"NC","36089","98-87",""
"NCDWR","","3","Salmonidae","Salmo trutta","E Pr Roaring R upper site, off SR 1739","Wilkes",36.3966001,-81.0661346,"NC","36089","98-87",""
"NCDWR","","7","Salmonidae","Oncorhynchus mykiss","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36265","99-17",""
"NCDWR","","3","Salmonidae","Salmo trutta","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36265","99-17",""
"NCDWR","","4","Salmonidae","Salvelinus fontinalis","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36265","99-17",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Upper Cr, SR 1439","Burke",35.8272222222222,-81.7366666666667,"NC","36266","99-18",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Jacob Fk, SR 1924","Burke",35.5905555555556,-81.5672222222222,"NC","36283","99-28",""
"NCDWR","","8","Salmonidae","Oncorhynchus mykiss","Little Laurel Cr, off NC 208","Madison",35.9354177,-82.7437973,"NC","36284","99-29",""
"NCDWR","","1","Salmonidae","Salvelinus fontinalis","Little Laurel Cr, off NC 208","Madison",35.9354177,-82.7437973,"NC","36284","99-29",""
"NCDWR","","1","Salmonidae","Salmo trutta","Laurel Cr, SR 1508","Watauga",36.1616666666667,-81.5033333333333,"NC","36285","99-31",""
"NCDWR","","7","Salmonidae","Salmo trutta","N Fk Reddies R, SR 1501","Wilkes",36.3297116,-81.2715479,"NC","36285","99-32",""
"NCDWR","","10","Salmonidae","Salmo trutta","N Fk Reddies R, SR 1567","Wilkes",36.2897222222222,-81.2752777777778,"NC","36285","99-33",""
"NCDWR","","9","Salmonidae","Salmo trutta","M Fk Reddies R, SR 1562","Wilkes",36.2858333333333,-81.3183333333333,"NC","36286","99-34",""
"NCDWR","","1","Salmonidae","Salvelinus fontinalis","M Fk Reddies R, SR 1562","Wilkes",36.2858333333333,-81.3183333333333,"NC","36286","99-34",""
"NCDWR","","10","Salmonidae","Oncorhynchus mykiss","Gragg Prong, SR 1367","Caldwell",36.0463252,-81.7074049,"NC","36305","99-37",""
"NCDWR","","3","Salmonidae","Salmo trutta","Gragg Prong, SR 1367","Caldwell",36.0463252,-81.7074049,"NC","36305","99-37",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Mitchell R, SR 1330","Surry",36.4352777777778,-80.8726742,"NC","36306","99-38",""
"NCDWR","","14","Salmonidae","Oncorhynchus mykiss","N Fk First Broad R, SR 1728","Rutherford",35.536327,-81.772016,"NC","36318","99-40",""
"NCDWR","","50","Salmonidae","Oncorhynchus mykiss","Mill Cr, SR 1400","McDowell",35.6366666666667,-82.2186111111111,"NC","36319","99-41",""
"NCDWR","","21","Salmonidae","Salmo trutta","Mill Cr, SR 1400","McDowell",35.6366666666667,-82.2186111111111,"NC","36319","99-41",""
"NCDWR","","16","Salmonidae","Oncorhynchus mykiss","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36333","99-52",""
"NCDWR","","4","Salmonidae","Salmo trutta","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36333","99-52",""
"NCDWR","","1","Salmonidae","Salmo trutta","Armstrong Cr, SR 1456","McDowell",35.8105555555556,-82.0511111111111,"NC","36426","99-62",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","Cullasaja R, SR 1677","Macon",35.1416666666667,-83.2938888888889,"NC","36452","99-68",""
"NCDWR","","2","Salmonidae","Salmo trutta","Cullasaja R, SR 1677","Macon",35.1416666666667,-83.2938888888889,"NC","36452","99-68",""
"NCDWR","","4","Salmonidae","Oncorhynchus mykiss","Cedar Cr, SR 1371","Rutherford",35.486814,-82.110311,"NC","36657","2000-30",""
"NCDWR","","1","Salmonidae","Salmo trutta","Beaver Cr, SR 1131","Wilkes",36.0744444444444,-81.3527777777778,"NC","37060","2001-61",""
"NCDWR","","1","Salmonidae","Oncorhynchus mykiss","N Fk Reddies R, SR 1567","Wilkes",36.2897222222222,-81.2752777777778,"NC","37061","2001-65",""
"NCDWR","","2","Salmonidae","Salmo trutta","N Fk Reddies R, SR 1567","Wilkes",36.2897222222222,-81.2752777777778,"NC","37061","2001-65",""
"NCDWR","","2","Salmonidae","Salvelinus fontinalis","N Fk Reddies R, SR 1567","Wilkes",36.2897222222222,-81.2752777777778,"NC","37061","2001-65",""
"NCDWR","","1","Salmonidae","Salmo trutta","Raccoon Cr, Bus US 23","Haywood",35.5083375,-82.9662842,"NC","37088","2001-75",""
"NCDWR","","2","Salmonidae","Oncorhynchus mykiss","Richland Cr, Boyd Ave","Haywood",35.4891666666667,-82.9991666666667,"NC","37089","2001-78",""
"NCDWR","","40","Salmonidae","Oncorhynchus mykiss","Richland Cr, Bus US 23","Haywood",35.4644444444444,-83.0111111111111,"NC","37089","2001-79",""
"NCDWR","","7","Salmonidae","Oncorhynchus mykiss","Richland Cr, SR 1160/1168","Haywood",35.4544444444444,-83.0463888888889,"NC","37089","2001-80",""
"NCDWR","","3","Salmonidae","Oncorhynchus mykiss","Richland Cr, SR 1184","Haywood",35.5083333333333,-82.9719444444444,"NC","37089","2001-77",""
"NCDWR","","8","Salmonidae","Salmo trutta","Richland Cr, Boyd Ave","Haywood",35.4891666666667,-82.9991666666667,"NC","37089","2001-78",""
"NCDWR","","3","Salmonidae","Salmo trutta","Richland Cr, Bus US 23","Haywood",35.4644444444444,-83.0111111111111,"NC","37089","2001-79",""
"NCDWR","","8","Salmonidae","Salmo trutta","Richland Cr, SR 1160/1168","Haywood",35.4544444444444,-83.0463888888889,"NC","37089","2001-80",""
"NCDWR","","3","Salmonidae","Salmo trutta","Richland Cr, SR 1184","Haywood",35.5083333333333,-82.9719444444444,"NC","37089","2001-77",""
"NCDWR","","24","Salmonidae","Oncorhynchus mykiss","Winchester Cr, off SR 1157","Haywood",35.4511111111111,-83.0675,"NC","37090","2001-82",""
"NCDWR","","8","Salmonidae","Salmo trutta","Rocky Br, SR 1147 & 1219","Haywood",35.4297222222222,-83.0091666666667,"NC","37090","2001-85",""
