"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"CUMV","29171",1,"Amblyopsidae","Chologaster cornuta","Trib. of Drowning Cr., 2.5 mi. S of Hoffman in Sand Hills Game Preserve","Scotland",35.003087,-79.537887,"NC","18716","ECR 1942","Edward Raney;  Richard Backus;  Charles Robins;  J. Layne; et al."
"CUMV","25950",1,"Amblyopsidae","Chologaster cornuta","Trib. of Rockfish R., 0.7 mi. W of Rockfish on Secondary Rd.","Hoke",34.991857,-79.077495,"NC","19813","ECR 2504","Edward Raney;  Charles Cole;  Davis;  E. Deubler; et al."
"CUMV","26049",2,"Amblyopsidae","Chologaster cornuta","Trib. of Drowning Cr., 1 mi. SW of Aberdeen on US 1","Hoke",35.124358,-79.43808,"NC","19816","ECR 2514","Edward Raney;  William Woolcott;  Robert Gibbs"
"UMMZ","181062",1,"Amblyopsidae","Chologaster cornuta","Salmon Creek near Eden House","Bertie",36.0374529999999,-76.7638659999999,"NC","20293","Z181062","FN Young"
"CUMV","30130",8,"Amblyopsidae","Chologaster cornuta","Trib. of Rockfish R., 0.7 mi. W of Rockfish","Hoke",34.991857,-79.077495,"NC","20537","RJM 1004","Rudolf Miller;  T. Poulson;  J. Kaufman;  T. Savage"
"CUMV","29911",3,"Amblyopsidae","Chologaster cornuta","Trib. of Cashie Cr., 0.3 mi. NE of Lewiston on secondary road","Bertie",36.143265,-77.165054,"NC","20538","ECR 2754","Edward Raney;  Charles Robins;  John New;  Bruce Collette; et al."
"CUMV","30140",6,"Amblyopsidae","Chologaster cornuta","Creek on NC 32 at Hunters Mill Pond Bridge, Sunbury","Gates",36.436194,-76.610689,"NC","20545","RJM 56MAR31","Rudolf Miller;  T. Poulson;  J. Kaufman;  T. Savage"
"CUMV","30165",1,"Amblyopsidae","Chologaster cornuta","Roquist Cr. on Rt. 17, S of Windsor","Bertie",35.941965,-76.961095,"NC","20545","RJM 1006","Rudolf Miller;  T. Poulson;  J. Kaufman;  T. Savage"
"CUMV","30610",1,"Amblyopsidae","Chologaster cornuta","Falling Cr., 6.1 mi. W of Kinston (courthouse) on US 70","Lenoir",35.260993,-77.692802,"NC","20657","CFC 296","Charles Cole;  Rudolph Miller"
"CUMV","30716",15,"Amblyopsidae","Chologaster cornuta","Roquist Cr. on Rt. 17, S of Windsor","Bertie",35.941965,-76.961095,"NC","20734","Z30716","unknown"
"UMMZ","211255",4,"Amblyopsidae","Chologaster cornuta","Small spring opposite cemetery, 2 mi SW of Laurel Hill","Scotland",34.789028,-79.5692949999999,"NC","21271","JRB62-3","JR Bailey"
"CUMV","31770",5,"Amblyopsidae","Chologaster cornuta","Trib. of Rockfish Cr., 0.6 mi. W of Rockfish on road to Raeford","Hoke",34.991857,-79.077495,"NC","21276","BBC 416","Bruce Collette;  H. Howard"
"CUMV","31862",1,"Amblyopsidae","Chologaster cornuta","Outlet stream of White Lake on US 701","Bladen",34.654587,-78.514921,"NC","21278","BBC 427","Bruce Collette;  H. Howard"
"CUMV","31638",1,"Amblyopsidae","Chologaster cornuta","Trib. of Roanoke R., 8 mi. SE of Garysburg on US 158","Northampton",36.377049,-77.452343,"NC","21279","BBC 436","Bruce Collette;  H. Howard"
"CUMV","31697",1,"Amblyopsidae","Chologaster cornuta","Trib. NE of Cape Fear R., 1.8 mi. NE of Burgaw at jct. of US 1174 & NC 53","Pender",34.579524,-77.900715,"NC","21279","BBC 432","Bruce Collette;  H. Howard"
"CUMV","31763",1,"Amblyopsidae","Chologaster cornuta","Brooks Swamp, 3.5 mi. N of Mt. Olive on US 117, at jct. of NC 55 & US 115","Wayne",35.243478,-78.056892,"NC","21279","BBC 434","Bruce Collette;  H. Howard"
"ROM","20266",25,"Amblyopsidae","Chologaster cornuta","Drowning Creek, Drowning Creek And Sloughs","Richmond",35.068845,-79.573553,"NC","21631","","Crossman, E. J."
"ROM","20268",17,"Amblyopsidae","Chologaster cornuta","Drowning Creek, Gravel Pit 7 miles N Wagram; off SR 1400","Scotland",34.988076,-79.395945,"NC","21632","","Crossman, E. J."
"ROM","20267",21,"Amblyopsidae","Chologaster cornuta","Naked Creek, near Hoffman","Richmond",35.081942,-79.589138,"NC","21633","","Crossman, E. J."
"ROM","20269",4,"Amblyopsidae","Chologaster cornuta","Lumber River, Canal Behind Cooling Pond, 3 mi SE Lumberton","Robeson",34.585205,-78.971728,"NC","21635","","Crossman, E. J."
"ROM","20265",21,"Amblyopsidae","Chologaster cornuta","Colly Creek, Creek 7 mi E Elizabethtown, Bladen Co; Colly Creek at NC 41","Bladen",34.654938,-78.466986,"NC","21636","","Crossman, E. J."
"ROM","20270",3,"Amblyopsidae","Chologaster cornuta","Orton Pond, Orton Pond 10 miles NW Southport","Brunswick",34.039331,-77.993729,"NC","21639","","Crossman, E. J."
"CUMV","32685",8,"Amblyopsidae","Chologaster cornuta","Drowning Cr. on US 1, just S of Pinebluff","Moore",35.061024,-79.493932,"NC","21643","NRF 027","Neal Foster;  W. Davis;  John Ramsey;  Turner"
"CUMV","32691",1,"Amblyopsidae","Chologaster cornuta","Culvert stream, about 0.5 mi. NE of Pinebluff, 1.5 mi. SW of Aberdeen on US 1 (Beaver Pond outlet)","Moore",35.117118,-79.463529,"NC","21643","NRF 029","Neal Foster;  W. Davis;  John Ramsey"
"CUMV","34560",4,"Amblyopsidae","Chologaster cornuta","Trib. of Turnbull Cr., +- 1.5 mi. N of (jct. of) NC 53 & 41","Bladen",34.666037,-78.588783,"NC","21811","BBC 558","Bruce Collette;  Rudolph Miller;  John Ramsey;  Louder"
"CUMV","34682",35,"Amblyopsidae","Chologaster cornuta","Outlet stream of White Lake on US 701","Bladen",34.654587,-78.514921,"NC","21811","BBC 559","Bruce Collette;  Rudolf Miller;  John Ramsey;  D. Louder"
"CUMV","37873",1,"Amblyopsidae","Chologaster cornuta","Outlet of Watsons Lake below spillway, W of Southern Pines","Moore",35.165394,-79.435416,"NC","22434","WJR 065","William Richards;  Robert Miller;  Gilbert Bane"
"UMMZ","211256",16,"Amblyopsidae","Chologaster cornuta","Deep Creek at Co. Rd. 1112, 5 mi WNW of Pine Bluff","Moore",35.1427359999999,-79.5438699999999,"NC","24232","Z211256","JR Bailey & Zool. 224"
"RCIC","",1,"Amblyopsidae","Chologaster cornuta","""Seven Bridges,"" a ditch in Dismal Swamp, 2 road miles NW South Mills on Rt 1219","Camden",36.458219,-76.359391,"NC","24980","","Ross,"
"AMNH","62634",1,"Amblyopsidae","Chologaster cornuta","Dismal swamp, ditch (at right angles to) the loop road 1.7 miles east parkville","Pasquotank",36.29373,-76.366572,"NC","24981","R.D. ROSS-VPI-1297","R.D. Ross & P.M. Brady"
"AMNH","62753",1,"Amblyopsidae","Chologaster cornuta","Taylor Swamp just below Jones Mill Pond near Corapeake","Gates",36.525237,-76.577303,"NC","24996","R.D. ROSS-VPI-1329","R.D. Ross, R.D. Ross & P.M. Brady"
"RCIC","",30,"Amblyopsidae","Chologaster cornuta","Little River on Rt 1144 crossing, a concrete bridge, 2.2 airmi W Norfolk Southern RR Station in Pasquotank","Pasquotank-Perquimans",36.2684916666667,-76.3777944444444,"NC","24996","VPI-1334","Ross, Ross, Brady"
"AMNH","65598",4,"Amblyopsidae","Chologaster cornuta","Creek at SR 1100 bridge, 9.2 miles west of Croatan (Black Swamp Creek)","Craven",34.907159,-77.103899,"NC","25683","R.D. ROSS-VPI-2392","R.D. Ross, H. Zion & M.T. Masnik"
"AMNH","66887",2,"Amblyopsidae","Chologaster cornuta","Seven bridges (a ditch in dismal swamp) 2 miles northwest South Mills on SR 1219","Camden",36.458219,-76.359391,"NC","26060","R.D. ROSS-VPI-2586","M.T. Masnik, W.M. Clay, C. Baker & J. Crossman"
"UT","62.5",1,"Amblyopsidae","Chologaster cornuta","Naked Cr. at NC 73, E of Ellerbe","Richmond",35.157789,-79.683413,"NC","27540","","DA Etnier"
"UT","62.1",1,"Amblyopsidae","Chologaster cornuta","Drowning Creek at NC 73, NE of Ellerbe","Moore",35.18762,-79.64857,"NC","29363","","UT Regional Fauna Class"
"MCZ","60098",5,"Amblyopsidae","Chologaster cornuta","Juniper Creek, on St. Rt. 1340, east of Makatoka, approx. 5 miles west of NC 211.","Brunswick",34.122994,-78.394361,"NC","30312","","Fred C. Rohde, Chad C. Rohde, Rudolf G. Arndt"
"MCZ","60120",6,"Amblyopsidae","Chologaster cornuta","Tributary of North East Cape Fear River, on St. Rt. 1520, approx. 7 miles east of Burgaw.","Pender",34.508667,-77.815353,"NC","30317","","Fred C. Rohde, Rudolf G. Arndt"
"AMNH","78995",8,"Amblyopsidae","Chologaster cornuta","Juniper creek at county road 1340","Brunswick",34.122987,-78.394423,"NC","31185","PMM-85-11","P.M. Mabee & B.N. Danforth"
"AMNH","78994",1,"Amblyopsidae","Chologaster cornuta","North fork brice creek (West Prong Brice Creek), at SR 1100","Craven",34.937763,-77.065363,"NC","31516","PMM-86-03","P.M. Mabee & A. Bornbusch"
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Ashepole Swp, SR 2455","Robeson",34.4466666666667,-79.1661111111111,"NC","33444","91-21",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Creeping Swp, NC 43","Pitt",35.391835,-77.230964,"NC","33480","91-23",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Gum Swp, NC 71","Robeson",34.7925,-79.2833333333333,"NC","33511","91-26",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Juniper Cr, SR 1928","Columbus",34.1541666666667,-78.5322222222222,"NC","33583","91-32",""
"NCDWR","",4,"Amblyopsidae","Chologaster cornuta","Otter Cr, SR 1614","Edgecombe",35.7266666666667,-77.5969444444444,"NC","33793","92-24",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Ashepole Swp, SR 2455","Robeson",34.4466666666667,-79.1661111111111,"NC","33899","92-39",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Horse Br, SR 1136","Beaufort",35.468014,-77.090217,"NC","34095","93-13",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Kehukee Swp, SR 1804","Halifax",36.1297222222222,-77.3630555555555,"NC","34634","94-49",""
"NCDWR","",4,"Amblyopsidae","Chologaster cornuta","Ashepole Swp, NC 41","Robeson",34.4119444444444,-79.1222222222222,"NC","35150","96-06",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Durham Cr, SR 1932","Beaufort",35.271849,-76.871869,"NC","35520","97-01",""
"NCDWR","",5,"Amblyopsidae","Chologaster cornuta","Town Cr, NC 43","Edgecombe",35.821088,-77.659535,"NC","35670","97-71",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Colly Cr, US 701","Bladen",34.7108478,-78.4568252,"NC","35934","98-41",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Grove Cr, NC 11/903","Duplin",34.9705555555556,-77.9586111111111,"NC","35937","98-49",""
"NCDWR","",2,"Amblyopsidae","Chologaster cornuta","Mathews Cr, NC 111/NC 903","Duplin",35.098287,-77.819274,"NC","35937","98-48",""
"NCDWR","",5,"Amblyopsidae","Chologaster cornuta","Tuckahoe Swp, SR 1142","Jones",35.032226,-77.579442,"NC","36689","2000-40",""
"NCDWR","",2,"Amblyopsidae","Chologaster cornuta","Buffalo Cr, SR 1203","Hoke",34.9752777777778,-79.3580555555556,"NC","37047","2001-52",""
"NCDWR","",2,"Amblyopsidae","Chologaster cornuta","Durham Cr, SR 1932","Beaufort",35.271849,-76.871869,"NC","37361","2002-14",""
"UT","62.18",2,"Amblyopsidae","Chologaster cornuta","Joes Cr. at Joes Creek Rd., ~4.0 mi SE of Hamlet","Richmond",34.8452199999999,-79.6219899999999,"NC","38103","","Near, Keck, Hollingsworth, Bolnick"
"NCDWR","",3,"Amblyopsidae","Chologaster cornuta","Tuckahoe Swp, SR 1142","Jones",35.032226,-77.579442,"NC","38488","2005-50",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Quewhiffle Cr, SR 1225","Hoke",35.0488888888889,-79.4169444444445,"NC","38860","2006-60",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Tyson Cr, SR 1255","Pitt",35.68693,-77.505072,"NC","39212","2007-54",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Bones Cr, SR 1400","Cumberland",35.0633333333333,-79.0388888888889,"NC","39549","2008-10",""
"NCDWR","",1,"Amblyopsidae","Chologaster cornuta","Muddy Cr, NC 41/NC 111","Duplin",34.842698,-77.7973039,"NC","39602","2008-56",""
"NCSM","21564",16,"Amblyopsidae","Chologaster cornuta","Colly Creek at NC 210, [3.8] miles [ENE] Kelly, [ca. 34.3 kilometers ESE center Elizabethtown]","Bladen",34.49522,-78.2675399780273,"North Carolina","01 April 1966","B66-8","Joseph R. Bailey and Zool 224 class"
"NCSM","72394",7,"Amblyopsidae","Chologaster cornuta","Tuckahoe Creek, [at SR 1142/Weyerhaeuser Road/Taylors Corner Road], near Pleasant Hill, [ca. 21.0 air miles NNW center Jacksonville]","Jones",35.03211,-77.5794143676758,"North Carolina","01 August 1995","FISH8-0454","PM Ruhl"
"NCSM","85460",5,"Amblyopsidae","Chologaster cornuta","Ditch along SR 1125 [Lake Road], 1.1 [road] miles S of Craven County line, [ca. 8.6 kilometers WNW center Newport, see georeference remarks]","Carteret",34.82771,-76.9390869140625,"North Carolina","01 January 1975","FCR-75-001","Fred C. Rohde, Rudolf G. Arndt"
"NCSM","85463",1,"Amblyopsidae","Chologaster cornuta","[Snows Swamp Branch], tributary to Newport River, on US 70, [ca. 2.7 kilometers] S of Newport","Carteret",34.76169,-76.8541488647461,"North Carolina","01 March 1975","FISH6-2847","Fred C. Rohde, George H. Burgess"
"NCSM","74074",3,"Amblyopsidae","Chologaster cornuta","Flat Swamp Creek at SR 1001 [Wakelon Road], ca. 0.8 miles S Todds Crossroads, [ca. 6.9 air miles NNE center Windsor]","Bertie",36.0767,-76.8708267211914,"North Carolina","01 May 1986","PM-12-86","PM Mabee, B Resetarits"
"NCSM","793",2,"Amblyopsidae","Chologaster cornuta","Little Swift Creek, at Cayton, [ca. 11.3 air miles NNE center New Bern]","Craven",35.26601,-76.9874038696289,"North Carolina","01 September 1960","NU-F6-1","NCWRC"
"NCSM","23451",5,"Amblyopsidae","Chologaster cornuta","[Roadside ditch?], ca. 3.0 miles NW of Singletary Lake State Park, [ca. 6.1 air miles ESE center Elizabethtown]","Bladen",34.60695,-78.5022201538086,"North Carolina","02 April 2004","GSG-04-02","GS Grant"
"NCSM","72527",1,"Amblyopsidae","Chologaster cornuta","Durham Creek, [ca. 0.4 mile downstream] NC 33, at Edward, [ca. 17.7 air miles NNE center New Bern]","Beaufort",35.32378,-76.8735504150391,"North Carolina","02 August 1995","FISH8-0464","PM Ruhl"
"NCSM","58625",2,"Amblyopsidae","Chologaster cornuta","Kehukee Swamp, at SR 1804 [Shields Commissary Road] bridge, E of Scotland Neck, [ca. 27.3 air miles ENE center Rocky Mount]","Halifax",36.1299,-77.3625030517578,"North Carolina","02 July 1964","R-8C-1","NCWRC"
"NCSM","58782",10,"Amblyopsidae","Chologaster cornuta","Conoho Creek, SR 1417 [Poplar Point Road] bridge, [ca. 4.4 air miles WNW center] Williamston","Martin",35.88594,-77.124137878418,"North Carolina","02 July 1964","R-7D-1","NCWRC"
"NCSM","92864",2,"Amblyopsidae","Chologaster cornuta","Hoggard Mill [Creek], [ca. 6.7 kilometers NNE center Windsor]","Bertie",36.05134,-76.9216079711914,"North Carolina","02 July 1974","1-2-1P","Chris Ellis"
"NCDMF","",1,"Amblyopsidae","Chologaster cornuta","NE43, Smith Creek to Lane Ferry","",34.368,-77.932,"NC","020109","1902030100",""
"NCSM","55729",1,"Amblyopsidae","Chologaster cornuta","Anderson Creek, [at SR 2045, Elliot Bridge Road], 7.0 miles SSE of Mason Store, [ca. 10.2 air miles SSW center Lillington]","Harnett",35.25834,-78.8707580566406,"North Carolina","03 August 1962","CF-14F-1","NCWRC"
"NCSM","72523",4,"Amblyopsidae","Chologaster cornuta","Durham Creek, [ca. 0.4 mile downstream] NC 33, at Edward, [ca. 17.7 air miles NNE center New Bern]","Beaufort",35.32378,-76.8735504150391,"North Carolina","03 August 1995","FISH8-0463","PM Ruhl"
"NCSM","6892",2,"Amblyopsidae","Chologaster cornuta","Creek off Rt. 15-501, 5.0 air miles SW Ashley Heights","Hoke",35.0406,-79.4365005493164,"North Carolina","03 January 1976","FISH2-0102","Alvin L. Braswell"
"NCSM","68057",2,"Amblyopsidae","Chologaster cornuta","Potecasi Creek, upstream of NC 11, [ca. 6.2 air miles NNW center Ahoskie], [see remarks]","Hertford",36.37042,-77.0262680053711,"North Carolina","03 June 2011","TRB-110603.2","TR Black, JV Loftis, RA Hailey"
"NCSM","10759",3,"Amblyopsidae","Chologaster cornuta","Colly Creek, off SSR 1548 [Brown Road], about 4.0 air miles NNE Kelly","Bladen",34.5163,-78.2957992553711,"North Carolina","03 October 1983","FISH3-0050","DL Stephan and DF Lockwood"
"NCSM","10340",1,"Amblyopsidae","Chologaster cornuta","Grove Creek, 100 meters above SSR 1301 bridge [Bowdens Road], 0.75 air miles WNW Kenansville","Duplin",34.9656,-77.975700378418,"North Carolina","03 September 1982","FISH2-0846","K Nelson"
"NCSM","21560",7,"Amblyopsidae","Chologaster cornuta","Outlet [Friar Swamp] of pond at North State Game Club, 1.6 kilometers [NNW] Council, [ca. 24.8 kilometers SSE center Elizabethtown]","Bladen",34.43433,-78.474609375,"North Carolina","04 April 1964","B64-6","Joseph R. Bailey and students"
"NCSM","8333",1,"Amblyopsidae","Chologaster cornuta","Whiteoak Swamp at Rt. 264, 3.0 air miles NW Saratoga","Wilson",35.6684,-77.9931030273438,"North Carolina","04 February 1979","FISH2-0324","P Freed"
"NCSM","9108",1,"Amblyopsidae","Chologaster cornuta","Fishing Creek, SR 1500 [Bottoms Road], 4.8 air miles N center Tarboro","Edgecombe",35.9742,-77.540397644043,"North Carolina","04 February 1980","FISH2-0595","RW Mays"
"NCSM","85461",6,"Amblyopsidae","Chologaster cornuta","Northwest Prong of Newport River, on SR 1124 [Nine Foot Road], [ca. 5.1 kilometers WNW center Newport]","Carteret",34.79773,-76.9137878417969,"North Carolina","04 January 1975","GHB-75-1","George H. Burgess, Fred C. Rohde, G. William Link"
"NCSM","85462",1,"Amblyopsidae","Chologaster cornuta","Upper Branch of Black Swamp Creek, on Route 1105 (Catfish Lake Road), [ca. 11.6 kilometers E center Maysville]","Craven-Jones",34.9072,-77.1038818359375,"North Carolina","04 January 1975","GHB-75-5","George H. Burgess, Fred C. Rohde, G. William Link"
"NCSM","85492",43,"Amblyopsidae","Chologaster cornuta","Catfish Lake Road [SR 1105], 5.5 [road] miles E of junction with NC 58, [ca. 1.0] kilometers W of Craven County line, [ca. 10.3 kilometers E center Maysville, see georeference remarks]","Jones",34.9026,-77.1183013916016,"North Carolina","04 January 1975","GHB-75-4","Geroge H. Burgess, Fred C. Rohde, G. William Link"
"NCSM","85475",3,"Amblyopsidae","Chologaster cornuta","Scippio Swamp, on NC 904 [Longwood Road], just N of Longwood, [ca. 15.1 kilometers WNW center Shallotte]","Brunswick",34.00907,-78.5432434082031,"North Carolina","04 June 1977","FCR-77-48","Fred C. Rohde, R.L. Huiet, R. Hutchings"
"NCSM","6044",3,"Amblyopsidae","Chologaster cornuta","Small pool in almost dry canal bed, SR 1828 [Cypress Creek Road], 125 yards NW Nine Mile Creek bridge, 0.75 air miles NW Cypress Creek (town), [ca. 15.9 air miles W center Jacksonville]","Duplin",34.7607,-77.7097015380859,"North Carolina","04 November 1973","FISH2-0055","William M. Palmer, Alvin L. Braswell and ED Bruner"
"NCDMF","",1,"Amblyopsidae","Chologaster cornuta","NE43, Smith Creek to Lane Ferry","",34.3675,-77.93333,"NC","040202","1902030100",""
"NCSM","86385",16,"Amblyopsidae","Chologaster cornuta","Lumber River, by Wagram-Maxton Highway, 5 miles SSE Wagram, [see georeference remarks]","Robeson-Scotland",34.81623,-79.3555908203125,"North Carolina","05 July 1979","WCS-1082","Wayne C. Starnes, Lynn B. Starnes"
"NCSM","56565",2,"Amblyopsidae","Chologaster cornuta","Sawyers Creek, SR 1200 [Sawyers Creek Road] bridge, [ca.] 0.5 [air] miles [WNW center] of Belcross, [ca. 4.7 air miles NE center Elizabeth City]","Camden",36.35041,-76.1638793945312,"North Carolina","05 June 1964","PSQ-3B-7","NCWRC"
"NCSM","6135",24,"Amblyopsidae","Chologaster cornuta","Small pool in almost dry canal bed, SR 1828 [Cypress Creek Road], 125 yards NW Nine Mile Creek bridge, 0.75 air miles NW Cypress Creek (town), [ca. 15.9 air miles W center Jacksonville]","Duplin",34.7607,-77.7097015380859,"North Carolina","05 November 1973","WMP-73-6","William M. Palmer and Alvin L. Braswell"
"NCSM","8182",1,"Amblyopsidae","Chologaster cornuta","Trent River at SSR 1130 bridge [Coombs Forks Road], 1.66 air miles SE Pleasant Hill","Jones",35.0678,-77.5904998779297,"North Carolina","05 October 1978","FISH2-0287","Alvin L. Braswell, Raymond E. Ashton, John E. Cooper"
"NCSM","30119",1,"Amblyopsidae","Chologaster cornuta","Lumber River, [3.8 air miles N center Fair Bluff]","Columbus",34.384,-79.0018997192383,"North Carolina","06 August 1998","FISH8-0075","K Ashley and T Rachels"
"NCSM","6600",3,"Amblyopsidae","Chologaster cornuta","Mountain Creek, on hard surface road [SR 1214/Calloway Road], [ca. 1.4 air] miles [NNW] of Five Points, [ca. 9.0 air miles WNW center Raeford]","Hoke",35.03077,-79.3713760375977,"North Carolina","06 July 1960","LU-16G-1","NCWRC (Louder)"
"NCSM","16002",2,"Amblyopsidae","Chologaster cornuta","South River at US 701, 1.75 air miles SW Garland","Bladen-Sampson",34.7618,-78.4086990356445,"North Carolina","06 July 1976","RGA-76-22","Rudolf G. Arndt and students"
"NCSM","43045",1,"Amblyopsidae","Chologaster cornuta","Waccamaw River just below Lake Waccamaw dam spillway (S side of Lake), 4.0 air miles SSW Lake Waccamaw (town)","Columbus",34.2595,-78.5230026245117,"North Carolina","06 July 1979","WCS-1084","Wayne C. Starnes, LB Starnes, D Lindquist, JR Shute, P Shute"
"NCSM","582",6,"Amblyopsidae","Chologaster cornuta","Thoroughfare Swamp, 4.0 miles W Dudley, [ca. 10.7 air miles SW center Goldsboro]","Wayne",35.26242,-78.1082305908203,"North Carolina","06 June 1961","NU-F11-2","NCWRC (Bayless)"
"NCSM","54016",2,"Amblyopsidae","Chologaster cornuta","Jacks Swamp, SR 1203 [Jack Swamp Road], [ca. 1.2 air] miles [SSW center] of Pleasant Hill, [ca. 7.2 air miles ENE center Roanoke Rapids]","Northampton",36.5154,-77.5425033569336,"North Carolina","06 June 1962","CH-9-A-1","NCWRC"
"NCSM","21652",2,"Amblyopsidae","Chologaster cornuta","Horse Creek at SR 1112 [Roseland Road], [ca. 3.1] kilometers NW Pinebluff","Moore",35.13236,-79.4922103881836,"North Carolina","06 May 1970","B70-3","Joseph R. Bailey and Zoo 224 Class"
"NCSM","21659",2,"Amblyopsidae","Chologaster cornuta","Deep Creek at SR 1112 [Roseland Road], [ca. 4.6] miles WNW Pinebluff, [ca. 10.6 kilometers W center Aberdeen]","Moore",35.14268,-79.5439147949219,"North Carolina","06 May 1970","B70-2","Joseph R. Bailey and students"
"NCSM","12568",1,"Amblyopsidae","Chologaster cornuta","Beaverdam Creek, US 15-501 bridge, 9.7 air miles NNW Wagram","Scotland",35.0117,-79.4470977783203,"North Carolina","06 May 1986","ALB-86-1","Alvin L. Braswell and DJ DeMont"
"NCSM","3275",5,"Amblyopsidae","Chologaster cornuta","Roadside canal along Highway 211 [Green Swamp Road], 7.5 miles NNW Supply, [ca. 10.9 air miles NE center Shallotte]","Brunswick",34.1199,-78.3190002441406,"North Carolina","07 August 1966","P-66-10","William M. Palmer and RM Johnson"
"NCSM","72492",7,"Amblyopsidae","Chologaster cornuta","Holston Creek, at NC 58, near Morton Fork, [ca. 16.4 air miles ENE center Jacksonville]","Jones",34.82711,-77.1560592651367,"North Carolina","07 August 1995","FISH8-0458","PM Ruhl"
"NCSM","15134",1,"Amblyopsidae","Chologaster cornuta","Quewhiffle Creek, SR 1225, 3.9 air miles SW Ashley Heights","Hoke",35.049,-79.4162979125977,"North Carolina","07 December 1988","FISH3-0404","Vince P. Schneider, Harold Quidley and K Trombower"
"NCSM","9008",7,"Amblyopsidae","Chologaster cornuta","Otter Creek at SR 43, [ca. 1.9] air miles NNW center Falkland, [ca. 11.7 air miles NW center Greenville]","Pitt",35.7226,-77.5302963256836,"North Carolina","07 January 1980","FISH2-0551","JH Reynolds"
"NCSM","9012",6,"Amblyopsidae","Chologaster cornuta","Kitten Creek, junction SR 1250/[Sharp Point Road], [ca. 1.8] air miles NW center Falkland, [ca. 11.7 air miles NW center Greenville]","Pitt",35.7184,-77.5346984863281,"North Carolina","07 January 1980","FISH2-0552","JH Reynolds"
